sysTime timestamp ecg beat ibi 
0 12361140.000000 3.670577 0 0.000000 
0 12365056.000000 3.685240 0 0.000000 
0 12368972.000000 3.699902 0 0.000000 
0 12372876.000000 3.719453 0 0.000000 
0 12376808.000000 3.734115 0 0.000000 
0 12380740.000000 3.739003 0 0.000000 
0 12384656.000000 3.743891 0 0.000000 
0 12388576.000000 3.743891 0 0.000000 
0 12392484.000000 3.739003 0 0.000000 
0 12396392.000000 3.748778 0 0.000000 
0 12400304.000000 3.748778 0 0.000000 
0 12404224.000000 3.748778 0 0.000000 
0 12408144.000000 3.743891 0 0.000000 
0 12412072.000000 3.739003 0 0.000000 
0 12415972.000000 3.739003 0 0.000000 
0 12419888.000000 3.734115 0 0.000000 
0 12423812.000000 3.719453 0 0.000000 
0 12427740.000000 3.709677 0 0.000000 
0 12431664.000000 3.685240 0 0.000000 
0 12435588.000000 3.670577 0 0.000000 
0 12439492.000000 3.660802 0 0.000000 
0 12443404.000000 3.646139 0 0.000000 
0 12447316.000000 3.616813 0 0.000000 
0 12451244.000000 3.587488 0 0.000000 
0 12455172.000000 3.548387 0 0.000000 
0 12459076.000000 3.514174 0 0.000000 
0 12462996.000000 3.450635 0 0.000000 
0 12466916.000000 3.391984 0 0.000000 
0 12470836.000000 3.333333 0 0.000000 
0 12474764.000000 3.284457 0 0.000000 
0 12478692.000000 3.240469 0 0.000000 
0 12482612.000000 3.196481 0 0.000000 
0 12486516.000000 3.162268 0 0.000000 
0 12490436.000000 3.128055 0 0.000000 
0 12494348.000000 3.113392 0 0.000000 
0 12498276.000000 3.098729 0 0.000000 
0 12502196.000000 3.093842 0 0.000000 
0 12506108.000000 3.069404 0 0.000000 
0 12510020.000000 3.064516 0 0.000000 
0 12513940.000000 3.069404 0 0.000000 
0 12517852.000000 3.074291 0 0.000000 
0 12521772.000000 3.088954 0 0.000000 
0 12525684.000000 3.093842 0 0.000000 
0 12529596.000000 3.103617 0 0.000000 
0 12533516.000000 3.118279 0 0.000000 
0 12537436.000000 3.123167 0 0.000000 
0 12541348.000000 3.132942 0 0.000000 
0 12545276.000000 3.142718 0 0.000000 
0 12549188.000000 3.147605 0 0.000000 
0 12553092.000000 3.157380 0 0.000000 
0 12557012.000000 3.167156 0 0.000000 
0 12560932.000000 3.176931 0 0.000000 
0 12564852.000000 3.176931 0 0.000000 
0 12568772.000000 3.186706 0 0.000000 
0 12572692.000000 3.176931 0 0.000000 
