7955724;1.8035190582
7958016;1.8084066390
7959880;1.8084066390
7961732;1.8132943153
7963604;1.8181818962
7965488;1.8279570579
7967356;1.8328446388
7969236;1.8328446388
7971120;1.8377322196
7973000;1.8377322196
7974880;1.8475073814
7976748;1.8523949623
7978624;1.8572825431
7980504;1.8670577049
7982376;1.8670577049
7984240;1.8719452857
7986112;1.8670577049
7987984;1.8670577049
7989844;1.8768328666
7991728;1.8719452857
7993600;1.8719452857
7995468;1.8817204475
7997344;1.8866080284
7999216;1.8963831901
8001096;1.9061583518
8002964;1.9110459327
8004828;1.9305962562
8006692;1.9208210945
8008560;1.9208210945
8010432;1.9305962562
8012304;1.9208210945
8014176;1.9159335136
8016056;1.9159335136
8017932;1.9061583518
8019792;1.8963831901
8021652;1.8914956092
8023524;1.8817204475
8025396;1.8817204475
8027272;1.8670577049
8029136;1.8572825431
8031016;1.8572825431
8032892;1.8328446388
8034764;1.8181818962
8036636;1.8035190582
8038500;1.7839686870
8040364;1.7595307826
8042240;1.7399804592
8044112;1.7155425548
8045988;1.6911046504
8047856;1.6715541839
8049724;1.6568914413
8051588;1.6471162796
8053468;1.6422286987
8055348;1.6373411178
8057228;1.6373411178
8059108;1.6373411178
8060980;1.6471162796
8062852;1.6373411178
8064732;1.6373411178
8066604;1.6373411178
8068484;1.6373411178
8070364;1.6422286987
8072240;1.6422286987
8074108;1.6373411178
8075988;1.6373411178
8077868;1.6373411178
8079748;1.6324535369
8081620;1.6324535369
8083500;1.6373411178
8085372;1.6275659561
8087256;1.6226783752
8089132;1.6177907943
8091008;1.6129032135
8092888;1.6080156326
8094756;1.5982404708
8096604;1.5835777282
8098484;1.5835777282
8100364;1.5786901473
8102236;1.5982404708
8104104;1.6080156326
8105964;1.6422286987
8107836;1.6959922313
8109708;1.7741935253
8111592;1.8719452857
8113472;1.9941349029
8115332;2.1358749866
8117204;2.2922775745
8119084;2.4731183052
8120964;2.6588466167
8122840;2.8592374801
8124700;3.0498533248
8126564;3.2306940555
8128428;3.3822093009
8130296;3.4897360801
8132156;3.5190615653
8134028;3.4701857566
8135900;3.3577711582
8137776;3.1867058277
8139640;2.9667644500
8141500;2.7126100063
8143364;2.4340176582
8145236;2.1554253101
8147120;1.9012707710
8148980;1.6568914413
8150856;1.4565005302
8152708;1.3049852848
8154580;1.1779080629
8156440;1.0997067642
8158296;1.0557184219
8160160;1.0361680984
8162024;1.0459432601
8163888;1.0752688646
8165760;1.1192570924
8167624;1.1583577394
8169504;1.2072336673
8171372;1.2512218952
8173252;1.2854349613
8175132;1.3245357275
8177020;1.3440860509
8178884;1.3636363744
8180764;1.3782991170
8182620;1.3978494453
8184500;1.4173997879
8186384;1.4271749496
8188260;1.4467253684
8190140;1.4613881111
8192028;1.4809384346
8193896;1.4956011772
8195764;1.5102639198
8197628;1.5200390815
8199492;1.5395894050
8201348;1.5493645668
8203220;1.5591397285
8205092;1.5786901473
8206964;1.5884653091
8208828;1.5982404708
8210688;1.6080156326
8212552;1.6226783752
8214420;1.6275659561
8216300;1.6373411178
8218180;1.6422286987
8220052;1.6471162796
8221932;1.6617790222
8223800;1.6715541839
8225660;1.6813293457
8227540;1.6959922313
8229424;1.7057673931
8231296;1.7253177165
8233176;1.7302052974
8235044;1.7350928783
8236912;1.7448680400
8238768;1.7497556209
8240628;1.7595307826
8242500;1.7693059444
8244364;1.7693059444
8246228;1.7741935253
8248108;1.7888562679
8249980;1.7839686870
8251844;1.7790811061
8253708;1.7839686870
8255572;1.7790811061
8257436;1.7741935253
8259316;1.7839686870
8261180;1.7741935253
8263060;1.7790811061
8264932;1.7888562679
8266800;1.7937438488
8268660;1.8035190582
8270532;1.8230694770
8272396;1.8181818962
8274280;1.8279570579
8276152;1.8377322196
8278028;1.8426198005
8279884;1.8523949623
8281768;1.8670577049
8283624;1.8719452857
8285500;1.8817204475
8287368;1.8963831901
8289232;1.9061583518
8291100;1.9159335136
8292984;1.9257086753
8294848;1.9354838371
8296724;1.9403715133
8298592;1.9403715133
8300460;1.9403715133
8302344;1.9452590942
8304216;1.9305962562
8306088;1.9257086753
8307960;1.9257086753
8309816;1.9257086753
8311672;1.9257086753
8313544;1.9452590942
8315416;1.9354838371
8317296;1.9452590942
8319168;1.9550342559
8321036;1.9599218368
8322904;1.9648094177
