timestamp ecg beat_detected
528683912.0 1.8426198005 0
528687864.0 1.8426198005 0
528691820.0 1.8523949623 0
528695784.0 1.8670577049 0
528699736.0 1.8670577049 0
528703692.0 1.8475073814 0
528707648.0 1.8523949623 0
528711608.0 1.8475073814 0
528715568.0 1.8719452857 0
528719528.0 1.862170124 0
528723488.0 1.8475073814 0
528727448.0 1.8475073814 0
528731408.0 1.862170124 0
528735368.0 1.8719452857 0
528739332.0 1.8670577049 0
528743280.0 1.8572825431 0
528747244.0 1.8523949623 0
528751216.0 1.862170124 0
528755172.0 1.8914956092 0
528759132.0 1.8817204475 0
528763096.0 1.8719452857 0
528767056.0 1.8670577049 0
528770996.0 1.8768328666 0
528774968.0 1.8866080284 0
528778920.0 1.8866080284 0
528782868.0 1.8768328666 0
528786840.0 1.8670577049 0
528790788.0 1.8768328666 0
528794748.0 1.8914956092 0
528798700.0 1.8914956092 0
528802656.0 1.8866080284 0
528806604.0 1.8768328666 0
528810568.0 1.9061583518 0
528814528.0 1.9061583518 0
528818484.0 1.9159335136 0
528822456.0 1.8963831901 0
528826412.0 1.9061583518 0
528830368.0 1.9159335136 0
528834336.0 1.9452590942 0
528838296.0 1.9550342559 0
528842256.0 1.9550342559 0
528846216.0 1.9452590942 0
528850176.0 1.9501466751 0
528854136.0 1.9550342559 0
528858088.0 1.9501466751 0
528862048.0 1.9257086753 0
528866008.0 1.901270771 0
528869956.0 1.901270771 0
528873912.0 1.901270771 0
528877864.0 1.8866080284 0
528881808.0 1.8670577049 0
528885744.0 1.8475073814 0
528889700.0 1.8426198005 0
528893648.0 1.8670577049 0
528897600.0 1.8670577049 0
528901552.0 1.8572825431 0
528905520.0 1.8475073814 0
528909480.0 1.8523949623 0
528913444.0 1.862170124 0
528917400.0 1.8670577049 0
528921348.0 1.8523949623 0
528925320.0 1.8377322196 0
528929284.0 1.8328446388 0
528933248.0 1.8475073814 0
528937208.0 1.8572825431 0
528941168.0 1.8475073814 0
528945120.0 1.8377322196 0
528949088.0 1.8377322196 0
528953056.0 1.8572825431 0
528957020.0 1.8768328666 0
528960992.0 1.8377322196 0
528964956.0 1.8132943153 0
528968924.0 1.8328446388 0
528972888.0 1.901270771 0
528976832.0 1.9941349029 0
528980780.0 2.1358749866 0
528984740.0 2.3411533832 0
528988708.0 2.6050829887 0
528992656.0 2.9178886413 0
528996612.0 3.1622679233 0
529000580.0 3.2306940555 0
529004524.0 3.0694036483 0
529008476.0 2.7908113002 0
529012428.0 2.4437928199 0
529016388.0 2.0821113586 0
529020348.0 1.7693059444 0
529024308.0 1.5444769859 1
529028272.0 1.4369501113 0
529032236.0 1.4418377876 0
529036192.0 1.4907135963 0
529040148.0 1.5347018241 0
529044112.0 1.59335289 0
529048072.0 1.6226783752 0
529052036.0 1.6813293457 0
529056008.0 1.7008798122 0
529059956.0 1.7204301357 0
529063912.0 1.7155425548 0
529067880.0 1.7399804592 0
529071836.0 1.7546432018 0
529075788.0 1.7741935253 0
529079748.0 1.7790811061 0
529083708.0 1.7693059444 0
529087660.0 1.7790811061 0
529091620.0 1.7937438488 0
529095580.0 1.8132943153 0
529099548.0 1.8181818962 0
529103516.0 1.8132943153 0
529107484.0 1.8132943153 0
529111452.0 1.8328446388 0
529115412.0 1.8523949623 0
529119384.0 1.862170124 0
529123340.0 1.8523949623 0
529127304.0 1.8572825431 0
529131272.0 1.8866080284 0
529135220.0 1.8914956092 0
529139184.0 1.8963831901 0
529143144.0 1.8866080284 0
529147092.0 1.8914956092 0
529151044.0 1.9110459327 0
529155004.0 1.9305962562 0
529158968.0 1.9403715133 0
529162928.0 1.9305962562 0
529166888.0 1.9257086753 0
529170848.0 1.9403715133 0
529174808.0 1.9550342559 0
529178760.0 1.9599218368 0
529182716.0 1.9452590942 0
529186680.0 1.9452590942 0
529190632.0 1.9550342559 0
529194592.0 1.9745845794 0
529198560.0 1.9745845794 0
529202528.0 1.9648094177 0
529206488.0 1.9599218368 0
529210448.0 1.9794721603 0
529214400.0 1.9990224838 0
529218356.0 2.0136852264 0
529222316.0 2.0039100646 0
529226260.0 2.0087976455 0
529230204.0 2.0234603881 0
529234156.0 2.0430107116 0
529238100.0 2.0478982925 0
529242052.0 2.0430107116 0
529246004.0 2.028347969 0
529249956.0 2.0527858734 0
529253916.0 2.0478982925 0
529257868.0 2.0478982925 0
529261812.0 2.0381231307 0
529265756.0 2.0234603881 0
529269700.0 2.0234603881 0
529273644.0 2.0430107116 0
529277596.0 2.0234603881 0
529281552.0 1.989247322 0
529285512.0 1.9550342559 0
529289472.0 1.9305962562 0
529293420.0 1.9110459327 0
529297380.0 1.8768328666 0
529301344.0 1.8377322196 0
529305308.0 1.7790811061 0
529309272.0 1.7497556209 0
529313232.0 1.7302052974 0
529317180.0 1.7204301357 0
529321140.0 1.6764417648 0
529325104.0 1.6520038604 0
529329052.0 1.6373411178 0
529333020.0 1.6373411178 0
529336988.0 1.6373411178 0
529340956.0 1.6471162796 0
529344928.0 1.6226783752 0
529348892.0 1.6324535369 0
529352860.0 1.6520038604 0
529356796.0 1.666666603 0
529360748.0 1.666666603 0
529364708.0 1.6568914413 0
529368668.0 1.6568914413 0
529372636.0 1.6764417648 0
529376604.0 1.6911046504 0
529380564.0 1.6911046504 0
529384520.0 1.6862169265 0
529388480.0 1.6862169265 0
529392444.0 1.7057673931 0
529396412.0 1.7204301357 0
529400372.0 1.7204301357 0
529404336.0 1.7106549739 0
529408292.0 1.7204301357 0
529412256.0 1.7399804592 0
529416212.0 1.7595307826 0
529420164.0 1.7595307826 0
529424124.0 1.7595307826 0
529428084.0 1.7546432018 0
529432044.0 1.7888562679 0
529436004.0 1.7888562679 0
529439964.0 1.7986314296 0
529443924.0 1.7790811061 0
529447876.0 1.7790811061 0
529451828.0 1.7986314296 0
529455788.0 1.8132943153 0
529459752.0 1.8181818962 0
529463716.0 1.808406639 0
529467656.0 1.808406639 0
529471600.0 1.8181818962 0
529475560.0 1.8279570579 0
529479516.0 1.823069477 0
529483480.0 1.808406639 0
529487420.0 1.8132943153 0
529491388.0 1.8132943153 0
529495356.0 1.823069477 0
529499316.0 1.8181818962 0
529503280.0 1.8181818962 0
529507244.0 1.7986314296 0
529511208.0 1.808406639 0
529515152.0 1.8181818962 0
529519120.0 1.8279570579 0
529523076.0 1.7937438488 0
529527044.0 1.7937438488 0
529531004.0 1.7888562679 0
529534968.0 1.808406639 0
529538912.0 1.7888562679 0
529542868.0 1.7741935253 0
529546836.0 1.7644183635 0
529550796.0 1.7741935253 0
529554756.0 1.783968687 0
529558708.0 1.783968687 0
529562660.0 1.783968687 0
529566612.0 1.7644183635 0
529570580.0 1.7888562679 0
529574540.0 1.783968687 0
529578500.0 1.783968687 0
529582460.0 1.7644183635 0
529586428.0 1.7644183635 0
529590392.0 1.7497556209 0
529594340.0 1.7595307826 0
529598304.0 1.7497556209 0
529602260.0 1.7204301357 0
529606220.0 1.6959922313 0
529610192.0 1.7008798122 0
529614152.0 1.7057673931 0
529618108.0 1.6959922313 0
529622068.0 1.6813293457 0
529626028.0 1.6617790222 0
529629988.0 1.6617790222 0
529633948.0 1.666666603 0
529637900.0 1.6617790222 0
529641868.0 1.6373411178 0
529645832.0 1.6226783752 0
529649792.0 1.6129032135 0
529653740.0 1.6177907943 0
529657700.0 1.6129032135 0
529661660.0 1.6031280517 0
529665620.0 1.5884653091 0
529669584.0 1.59335289 0
529673540.0 1.5982404708 0
529677492.0 1.6031280517 0
529681452.0 1.5884653091 0
529685404.0 1.5738025665 0
529689364.0 1.5738025665 0
529693324.0 1.5835777282 0
529697284.0 1.5884653091 0
529701244.0 1.5786901473 0
529705204.0 1.5640274047 0
529709156.0 1.5640274047 0
529713100.0 1.5689149856 0
529717060.0 1.5689149856 0
529721020.0 1.5591397285 0
529724980.0 1.539589405 0
529728932.0 1.5444769859 0
529732892.0 1.5640274047 0
529736844.0 1.5689149856 0
529740796.0 1.5591397285 0
529744756.0 1.5493645668 0
529748724.0 1.5542521476 0
529752692.0 1.5689149856 0
529756644.0 1.5786901473 0
529760604.0 1.5689149856 0
529764564.0 1.5542521476 0
529768524.0 1.5591397285 0
529772484.0 1.5738025665 0
529776444.0 1.5835777282 0
529780404.0 1.5786901473 0
529784364.0 1.5738025665 0
529788324.0 1.5835777282 0
529792284.0 1.6129032135 0
529796260.0 1.6373411178 0
529800228.0 1.6422286987 0
529804188.0 1.6324535369 0
529808156.0 1.6275659561 0
529812124.0 1.6324535369 0
529816092.0 1.6275659561 0
529820064.0 1.6129032135 0
529824028.0 1.5835777282 0
529827996.0 1.5689149856 0
529831956.0 1.5738025665 0
529835908.0 1.5835777282 0
529839876.0 1.5786901473 0
529843828.0 1.5640274047 0
529847772.0 1.5591397285 0
529851732.0 1.5738025665 0
529855692.0 1.5884653091 0
529859636.0 1.5884653091 0
529863588.0 1.5982404708 0
529867544.0 1.59335289 0
529871504.0 1.6129032135 0
529875468.0 1.6324535369 0
529879436.0 1.6568914413 0
529883404.0 1.6275659561 0
529887372.0 1.6324535369 0
529891340.0 1.6422286987 0
529895292.0 1.6617790222 0
529899260.0 1.6568914413 0
529903228.0 1.6471162796 0
529907204.0 1.6471162796 0
529911172.0 1.666666603 0
529915124.0 1.6813293457 0
529919096.0 1.6715541839 0
529923060.0 1.6568914413 0
529927020.0 1.6422286987 0
529930992.0 1.6862169265 0
529934956.0 1.7546432018 0
529938916.0 1.8768328666 0
529942884.0 2.0478982925 0
529946836.0 2.2971651554 0
529950788.0 2.5757575035 0
529954740.0 2.864125061 0
529958700.0 3.0400781631 0
529962648.0 2.9863147735 0
529966604.0 2.7761485576 0
529970572.0 2.4535679817 0
529974532.0 2.1016616821 0
529978492.0 1.7644183635 0
529982452.0 1.5053763389 0
529986412.0 1.3343108892 1
529990372.0 1.295210123 0
529994332.0 1.3049852848 0
529998292.0 1.3538612127 0
530002260.0 1.3831867027 0
530006224.0 1.4369501113 0
530010184.0 1.4809384346 0
530014132.0 1.5298142433 0
530018100.0 1.5640274047 0
530022052.0 1.5738025665 0
530026012.0 1.5835777282 0
530029976.0 1.6080156326 0
530033932.0 1.6373411178 0
530037900.0 1.6520038604 0
530041836.0 1.666666603 0
530045788.0 1.6568914413 0
530049752.0 1.6715541839 0
530053716.0 1.6911046504 0
530057672.0 1.7008798122 0
530061624.0 1.7008798122 0
530065572.0 1.6959922313 0
530069540.0 1.7057673931 0
530073500.0 1.7204301357 0
530077460.0 1.7350928783 0
530081424.0 1.7253177165 0
530085388.0 1.7204301357 0
530089352.0 1.7253177165 0
530093320.0 1.74486804 0
530097260.0 1.7546432018 0
530101220.0 1.7595307826 0
530105184.0 1.7399804592 0
530109140.0 1.7546432018 0
530113100.0 1.7595307826 0
530117064.0 1.7790811061 0
530121020.0 1.7693059444 0
530124980.0 1.7595307826 0
530128940.0 1.7693059444 0
530132892.0 1.7937438488 0
530136864.0 1.808406639 0
530140808.0 1.808406639 0
530144740.0 1.8035190582 0
530148684.0 1.8181818962 0
530152656.0 1.8279570579 0
530156604.0 1.8523949623 0
530160564.0 1.8523949623 0
530164536.0 1.8572825431 0
530168504.0 1.8670577049 0
530172456.0 1.8963831901 0
530176416.0 1.9159335136 0
530180384.0 1.9257086753 0
530184352.0 1.9208210945 0
530188308.0 1.9452590942 0
530192264.0 1.9550342559 0
530196224.0 1.9794721603 0
530200184.0 1.9843597412 0
530204152.0 1.9990224838 0
530208112.0 1.989247322 0
530212068.0 2.0087976455 0
530216012.0 2.028347969 0
530219956.0 2.028347969 0
530223908.0 2.0332355499 0
530227868.0 2.0185728073 0
530231820.0 2.028347969 0
530235764.0 2.0332355499 0
530239720.0 2.0039100646 0
530243656.0 1.9648094177 0
530247608.0 1.9305962562 0
530251564.0 1.901270771 0
530255520.0 1.8866080284 0
530259468.0 1.8328446388 0
530263428.0 1.783968687 0
530267384.0 1.7399804592 0
530271336.0 1.7155425548 0
530275296.0 1.7008798122 0
530279252.0 1.666666603 0
530283204.0 1.6275659561 0
530287172.0 1.6080156326 0
530291136.0 1.6080156326 0
530295092.0 1.6031280517 0
530299056.0 1.6080156326 0
530303012.0 1.5835777282 0
530306972.0 1.5786901473 0
530310932.0 1.5884653091 0
530314892.0 1.6031280517 0
530318856.0 1.6080156326 0
530322804.0 1.5982404708 0
530326748.0 1.5982404708 0
530330692.0 1.6031280517 0
530334648.0 1.6226783752 0
530338612.0 1.6275659561 0
530342580.0 1.6177907943 0
530346540.0 1.6177907943 0
530350500.0 1.6324535369 0
530354468.0 1.6520038604 0
530358412.0 1.6568914413 0
530362380.0 1.6471162796 0
530366340.0 1.6324535369 0
530370308.0 1.6422286987 0
530374268.0 1.6471162796 0
530378244.0 1.6471162796 0
530382212.0 1.6324535369 0
530386184.0 1.6226783752 0
530390148.0 1.6275659561 0
530394108.0 1.6373411178 0
530398076.0 1.6324535369 0
530402048.0 1.6226783752 0
530406012.0 1.6031280517 0
530409972.0 1.6031280517 0
530413936.0 1.6080156326 0
530417896.0 1.6080156326 0
530421836.0 1.6031280517 0
530425780.0 1.5786901473 0
530429740.0 1.5786901473 0
530433692.0 1.5884653091 0
530437652.0 1.5884653091 0
530441612.0 1.5786901473 0
530445572.0 1.5591397285 0
530449540.0 1.5640274047 0
530453492.0 1.5738025665 0
530457456.0 1.59335289 0
530461404.0 1.5689149856 0
530465364.0 1.5542521476 0
530469332.0 1.5542521476 0
530473300.0 1.5738025665 0
530477260.0 1.5786901473 0
530481212.0 1.5689149856 0
530485164.0 1.5591397285 0
530489124.0 1.5591397285 0
530493084.0 1.5786901473 0
530497048.0 1.59335289 0
530501004.0 1.5884653091 0
530504964.0 1.5835777282 0
530508936.0 1.59335289 0
530512884.0 1.6177907943 0
530516836.0 1.6422286987 0
530520788.0 1.6373411178 0
530524748.0 1.6275659561 0
530528716.0 1.6373411178 0
530532676.0 1.6568914413 0
530536648.0 1.6715541839 0
530540608.0 1.6813293457 0
530544572.0 1.6568914413 0
530548540.0 1.6617790222 0
530552508.0 1.6764417648 0
530556480.0 1.6862169265 0
530560448.0 1.6862169265 0
530564404.0 1.6813293457 0
530568372.0 1.6813293457 0
530572336.0 1.6959922313 0
530576304.0 1.7106549739 0
530580260.0 1.7057673931 0
530584228.0 1.7057673931 0
530588188.0 1.6911046504 0
530592152.0 1.7106549739 0
530596112.0 1.7106549739 0
530600072.0 1.7008798122 0
530604012.0 1.6813293457 0
530607984.0 1.6715541839 0
530611948.0 1.6764417648 0
530615916.0 1.6764417648 0
530619884.0 1.6568914413 0
530623844.0 1.6324535369 0
530627808.0 1.6129032135 0
530631760.0 1.6129032135 0
530635724.0 1.6080156326 0
530639680.0 1.59335289 0
530643636.0 1.5640274047 0
530647588.0 1.5444769859 0
530651548.0 1.5444769859 0
530655508.0 1.539589405 0
530659460.0 1.5200390815 0
530663408.0 1.4956011772 0
530667364.0 1.4711632728 0
530671336.0 1.4662756919 0
530675304.0 1.4662756919 0
530679272.0 1.4565005302 0
530683220.0 1.4418377876 0
530687184.0 1.4369501113 0
530691144.0 1.4516129493 0
530695104.0 1.4662756919 0
530699072.0 1.4662756919 0
530703036.0 1.4613881111 0
530707008.0 1.4662756919 0
530710976.0 1.4858260154 0
530714932.0 1.5053763389 0
530718892.0 1.5151515007 0
530722844.0 1.5102639198 0
530726788.0 1.5151515007 0
530730748.0 1.5298142433 0
530734716.0 1.5689149856 0
530738676.0 1.5835777282 0
530742648.0 1.59335289 0
530746596.0 1.5982404708 0
530750544.0 1.6226783752 0
530754508.0 1.6617790222 0
530758472.0 1.6862169265 0
530762440.0 1.7008798122 0
530766400.0 1.7106549739 0
530770360.0 1.7350928783 0
530774316.0 1.7546432018 0
530778284.0 1.7595307826 0
530782244.0 1.74486804 0
530786192.0 1.7253177165 0
530790164.0 1.7204301357 0
530794124.0 1.7204301357 0
530798084.0 1.7057673931 0
530802044.0 1.6764417648 0
530806012.0 1.6471162796 0
530809980.0 1.6324535369 0
530813940.0 1.6275659561 0
530817908.0 1.6177907943 0
530821868.0 1.6080156326 0
530825820.0 1.5738025665 0
530829772.0 1.5640274047 0
530833724.0 1.5689149856 0
530837684.0 1.5493645668 0
530841648.0 1.5347018241 0
530845596.0 1.5053763389 0
530849556.0 1.5053763389 0
530853520.0 1.4956011772 0
530857488.0 1.4956011772 0
530861452.0 1.4613881111 0
530865420.0 1.4320625305 0
530869372.0 1.4173997879 0
530873332.0 1.4320625305 0
530877292.0 1.412512207 0
530881252.0 1.4076246261 0
530885216.0 1.3587487936 0
530889180.0 1.3489736318 0
530893140.0 1.3245357275 0
530897112.0 1.3391984701 0
530901060.0 1.3636363744 0
530905020.0 1.4418377876 0
530908980.0 1.5738025665 0
530912940.0 1.7986314296 0
530916900.0 2.0723361968 0
530920852.0 2.3411533832 0
530924812.0 2.5464320182 0
530928764.0 2.5806450843 0
530932700.0 2.4389052391 0
530936660.0 2.1652004718 0
530940620.0 1.7937438488 0
530944588.0 1.4271749496 0
530948544.0 1.1388074159 0
530952508.0 0.9433039665 0
530956460.0 0.8553275108 1
530960408.0 0.8308895111 0
530964356.0 0.8406646728 0
530968300.0 0.884652996 0
530972252.0 0.9677418708 0
530976200.0 1.0166177749 0
530980160.0 1.0654937028 0
530984104.0 1.0654937028 0
530988056.0 1.0801564407 0
530991996.0 1.1045943498 0
530995944.0 1.133919835 0
530999904.0 1.1388074159 0
531003856.0 1.1436949968 0
531007808.0 1.1485825777 0
531011760.0 1.173020482 0
531015704.0 1.2072336673 0
531019660.0 1.2072336673 0
531023620.0 1.2072336673 0
531027580.0 1.2218964099 0
531031540.0 1.2463343143 0
531035508.0 1.2707722187 0
531039468.0 1.295210123 0
531043420.0 1.2854349613 0
531047380.0 1.3000977039 0
531051324.0 1.3245357275 0
531055292.0 1.3489736318 0
531059264.0 1.3587487936 0
531063232.0 1.3587487936 0
531067196.0 1.3636363744 0
531071164.0 1.3929618644 0
531075124.0 1.4076246261 0
531079076.0 1.4173997879 0
531083044.0 1.412512207 0
531087008.0 1.4173997879 0
531090972.0 1.4418377876 0
531094940.0 1.4711632728 0
531098912.0 1.4809384346 0
531102864.0 1.4858260154 0
531105796.0 1.4858260154 0
531110764.0 1.5102639198 0
531114724.0 1.5444769859 0
531118676.0 1.5591397285 0
531122644.0 1.5640274047 0
531126604.0 1.5689149856 0
531130564.0 1.5884653091 0
531134516.0 1.6177907943 0
531138476.0 1.6324535369 0
531142444.0 1.6324535369 0
531146412.0 1.6422286987 0
531150372.0 1.6617790222 0
531154336.0 1.6911046504 0
531158296.0 1.7106549739 0
531162256.0 1.7106549739 0
531166220.0 1.7106549739 0
531170172.0 1.7350928783 0
531174132.0 1.7546432018 0
531178092.0 1.7644183635 0
531182060.0 1.7595307826 0
531186020.0 1.7595307826 0
531189980.0 1.7595307826 0
531193932.0 1.7741935253 0
531197900.0 1.7741935253 0
531201860.0 1.7546432018 0
531205816.0 1.7302052974 0
531209764.0 1.7155425548 0
531213724.0 1.7155425548 0
531217676.0 1.6911046504 0
531221628.0 1.6568914413 0
531225592.0 1.6226783752 0
531229556.0 1.5982404708 0
531233508.0 1.5835777282 0
531237468.0 1.5640274047 0
531241420.0 1.5298142433 0
531245392.0 1.4956011772 0
531249352.0 1.4809384346 0
531253304.0 1.4760508537 0
531257248.0 1.4858260154 0
531261208.0 1.4565005302 0
531265156.0 1.4418377876 0
531269116.0 1.4418377876 0
531273088.0 1.4565005302 0
531277040.0 1.4662756919 0
531281000.0 1.4662756919 0
531284960.0 1.4565005302 0
531288912.0 1.4662756919 0
531292872.0 1.4858260154 0
531296824.0 1.4956011772 0
531300776.0 1.4907135963 0
531304740.0 1.4858260154 0
531308696.0 1.4907135963 0
531312652.0 1.5102639198 0
531316604.0 1.5298142433 0
531320572.0 1.5347018241 0
531324532.0 1.5347018241 0
531328492.0 1.5444769859 0
531332452.0 1.5591397285 0
531336420.0 1.5786901473 0
531340372.0 1.5786901473 0
531344324.0 1.5786901473 0
531348284.0 1.5884653091 0
531352244.0 1.6275659561 0
531356212.0 1.6324535369 0
531360180.0 1.6422286987 0
531364140.0 1.6324535369 0
531368108.0 1.6422286987 0
531372076.0 1.6520038604 0
531376024.0 1.6862169265 0
531379992.0 1.6715541839 0
531383960.0 1.6715541839 0
531387924.0 1.6764417648 0
531391892.0 1.6959922313 0
531395856.0 1.7155425548 0
531399808.0 1.7253177165 0
531403764.0 1.7204301357 0
531407720.0 1.7253177165 0
531411688.0 1.7399804592 0
531415644.0 1.7595307826 0
531419604.0 1.7644183635 0
531423572.0 1.7595307826 0
531427532.0 1.7595307826 0
531431484.0 1.7790811061 0
531435436.0 1.7888562679 0
531439396.0 1.7888562679 0
531443364.0 1.7790811061 0
531447316.0 1.7790811061 0
531451276.0 1.7937438488 0
531455244.0 1.8132943153 0
531459212.0 1.8132943153 0
531463180.0 1.8035190582 0
531467132.0 1.7986314296 0
531471092.0 1.8132943153 0
531475064.0 1.8279570579 0
531479024.0 1.823069477 0
531482984.0 1.808406639 0
531486924.0 1.8035190582 0
531490868.0 1.823069477 0
531494812.0 1.8328446388 0
531498776.0 1.8377322196 0
531502740.0 1.823069477 0
531506684.0 1.823069477 0
531510640.0 1.8377322196 0
531514608.0 1.8475073814 0
531518564.0 1.8523949623 0
531522524.0 1.8328446388 0
531526488.0 1.8426198005 0
531530436.0 1.8328446388 0
531534400.0 1.8426198005 0
531538352.0 1.8426198005 0
531542300.0 1.823069477 0
531546256.0 1.8181818962 0
531550220.0 1.823069477 0
531554176.0 1.8475073814 0
531558132.0 1.8328446388 0
531562100.0 1.8328446388 0
531566064.0 1.808406639 0
531570004.0 1.8181818962 0
531573972.0 1.8328446388 0
531577936.0 1.8426198005 0
531581876.0 1.8328446388 0
531585836.0 1.8132943153 0
531589796.0 1.8181818962 0
531593764.0 1.8328446388 0
531597720.0 1.8377322196 0
531601684.0 1.823069477 0
531605636.0 1.823069477 0
531609580.0 1.8132943153 0
531613552.0 1.8328446388 0
531617512.0 1.8426198005 0
531621472.0 1.8377322196 0
531625436.0 1.8328446388 0
531629400.0 1.8426198005 0
531633360.0 1.862170124 0
531637312.0 1.8670577049 0
531641264.0 1.8572825431 0
531645232.0 1.8426198005 0
531649184.0 1.8475073814 0
531653144.0 1.862170124 0
531657100.0 1.8914956092 0
531661064.0 1.8719452857 0
531665032.0 1.8670577049 0
531668976.0 1.862170124 0
531672932.0 1.8768328666 0
531676892.0 1.8914956092 0
531680844.0 1.8817204475 0
