timestamp ecg beat_detected ibi
1237818816.0 1.7204301357 0 15189900.0
1237822812.0 1.6911046504 0 15193896.0
1237826804.0 1.6911046504 0 15197888.0
1237830808.0 1.7302052974 0 15201892.0
1237834800.0 1.7546432018 0 15205884.0
1237838796.0 1.7546432018 0 15209880.0
1237842796.0 1.7057673931 0 15213880.0
1237846796.0 1.666666603 0 15217880.0
1237850788.0 1.6568914413 0 15221872.0
1237854796.0 1.6471162796 0 15225880.0
1237858804.0 1.6764417648 0 15229888.0
1237862812.0 1.7790811061 0 15233896.0
1237866808.0 1.989247322 0 15237892.0
1237870804.0 2.311827898 0 15241888.0
1237874800.0 2.7174975872 0 15245884.0
1237878804.0 3.0889539718 0 15249888.0
1237882792.0 3.2453567981 0 15253876.0
1237886796.0 3.118279457 0 15257880.0
1237890796.0 2.864125061 0 15261880.0
1237894796.0 2.5904202461 0 15265880.0
1237898788.0 2.3264906406 0 15269872.0
1237902788.0 2.1016616821 0 15273872.0
1237906788.0 1.9305962562 0 15277872.0
1237910788.0 1.823069477 0 15281872.0
1237914792.0 1.74486804 0 15285876.0
1237918772.0 1.6568914413 0 15289856.0
1237922772.0 1.5738025665 0 15293856.0
1237926772.0 1.5444769859 0 15297856.0
1237930772.0 1.5493645668 0 15301856.0
1237934780.0 1.5542521476 0 15305864.0
1237938788.0 1.539589405 0 15309872.0
1237942780.0 1.5053763389 0 15313864.0
1237946780.0 1.5102639198 0 15317864.0
1237950780.0 1.539589405 0 15321864.0
1237954772.0 1.5689149856 0 15325856.0
1237958772.0 1.5689149856 0 15329856.0
1237962780.0 1.5444769859 0 15333864.0
1237966780.0 1.5542521476 0 15337864.0
1237970788.0 1.5884653091 0 15341872.0
1237974792.0 1.6129032135 0 15345876.0
1237978804.0 1.6031280517 0 15349888.0
1237982804.0 1.5835777282 0 15353888.0
1237986816.0 1.59335289 0 15357900.0
1237990804.0 1.6373411178 0 15361888.0
1237994812.0 1.6764417648 0 15365896.0
1237998820.0 1.666666603 0 15369904.0
1238002824.0 1.6520038604 0 15373908.0
1238006812.0 1.6617790222 0 15377896.0
1238010816.0 1.7008798122 0 15381900.0
1238014808.0 1.7350928783 0 15385892.0
1238018808.0 1.7350928783 0 15389892.0
1238022808.0 1.7106549739 0 15393892.0
1238026808.0 1.7302052974 0 15397892.0
1238030796.0 1.7546432018 0 15401880.0
1238034796.0 1.7790811061 0 15405880.0
1238038796.0 1.7790811061 0 15409880.0
1238042800.0 1.7497556209 0 15413884.0
1238046788.0 1.7546432018 0 15417872.0
1238050788.0 1.7986314296 0 15421872.0
1238054800.0 1.8279570579 0 15425884.0
1238058800.0 1.8279570579 0 15429884.0
1238062796.0 1.8035190582 0 15433880.0
1238066792.0 1.808406639 0 15437876.0
1238070784.0 1.8426198005 0 15441868.0
1238074776.0 1.8719452857 0 15445860.0
1238078784.0 1.8572825431 0 15449868.0
1238082792.0 1.8328446388 0 15453876.0
1238086800.0 1.8328446388 0 15457884.0
1238090800.0 1.8817204475 0 15461884.0
1238094800.0 1.8963831901 0 15465884.0
1238098800.0 1.8866080284 0 15469884.0
1238102792.0 1.8572825431 0 15473876.0
1238106800.0 1.8475073814 0 15477884.0
1238110796.0 1.8817204475 0 15481880.0
1238114800.0 1.9061583518 0 15485884.0
1238118804.0 1.8914956092 0 15489888.0
1238122808.0 1.862170124 0 15493892.0
1238126808.0 1.8523949623 0 15497892.0
1238130816.0 1.8866080284 0 15501900.0
1238134804.0 1.901270771 0 15505888.0
1238138792.0 1.8866080284 0 15509876.0
1238142784.0 1.862170124 0 15513868.0
1238146784.0 1.862170124 0 15517868.0
1238150780.0 1.8914956092 0 15521864.0
1238154784.0 1.9208210945 0 15525868.0
1238158784.0 1.9061583518 0 15529868.0
1238162792.0 1.8670577049 0 15533876.0
1238166788.0 1.8523949623 0 15537872.0
1238170800.0 1.8670577049 0 15541884.0
1238174784.0 1.8719452857 0 15545868.0
1238178784.0 1.8377322196 0 15549868.0
1238182788.0 1.7790811061 0 15553872.0
1238186788.0 1.7595307826 0 15557872.0
1238190788.0 1.7644183635 0 15561872.0
1238194796.0 1.7741935253 0 15565880.0
1238198804.0 1.7350928783 0 15569888.0
1238202804.0 1.6911046504 0 15573888.0
1238206804.0 1.6813293457 0 15577888.0
1238210816.0 1.7008798122 0 15581900.0
1238214816.0 1.7302052974 0 15585900.0
1238218808.0 1.7008798122 0 15589892.0
1238222796.0 1.666666603 0 15593880.0
1238226788.0 1.666666603 0 15597872.0
1238230780.0 1.6959922313 0 15601864.0
1238234792.0 1.7155425548 0 15605876.0
1238238796.0 1.7057673931 0 15609880.0
1238242800.0 1.6715541839 0 15613884.0
1238246808.0 1.6813293457 0 15617892.0
1238250816.0 1.7106549739 0 15621900.0
1238254812.0 1.7350928783 0 15625896.0
1238258816.0 1.7302052974 0 15629900.0
1238262812.0 1.7008798122 0 15633896.0
1238266800.0 1.7008798122 0 15637884.0
1238270788.0 1.7350928783 0 15641872.0
1238274788.0 1.7644183635 0 15645872.0
1238278796.0 1.7644183635 0 15649880.0
1238282808.0 1.7302052974 0 15653892.0
1238286800.0 1.7302052974 0 15657884.0
1238290796.0 1.7644183635 0 15661880.0
1238294804.0 1.783968687 0 15665888.0
1238298804.0 1.7790811061 0 15669888.0
1238302796.0 1.7350928783 0 15673880.0
1238306792.0 1.7302052974 0 15677876.0
1238310788.0 1.7644183635 0 15681872.0
1238314796.0 1.783968687 0 15685880.0
1238318796.0 1.7741935253 0 15689880.0
1238322808.0 1.74486804 0 15693892.0
1238326800.0 1.7399804592 0 15697884.0
1238330796.0 1.7888562679 0 15701880.0
1238334796.0 1.7986314296 0 15705880.0
1238338804.0 1.7790811061 0 15709888.0
1238342808.0 1.7399804592 0 15713892.0
1238346800.0 1.7350928783 0 15717884.0
1238350796.0 1.7693059444 0 15721880.0
1238354796.0 1.783968687 0 15725880.0
1238358796.0 1.7693059444 0 15729880.0
1238362800.0 1.7399804592 0 15733884.0
1238366800.0 1.7253177165 0 15737884.0
1238370812.0 1.7693059444 0 15741896.0
1238374812.0 1.7888562679 0 15745896.0
1238378820.0 1.7741935253 0 15749904.0
1238382832.0 1.7399804592 0 15753916.0
1238386828.0 1.7350928783 0 15757912.0
1238390832.0 1.7595307826 0 15761916.0
1238394828.0 1.7790811061 0 15765912.0
1238398828.0 1.7644183635 0 15769912.0
1238402840.0 1.7253177165 0 15773924.0
1238406844.0 1.7204301357 0 15777928.0
1238410844.0 1.7546432018 0 15781928.0
1238414844.0 1.7741935253 0 15785928.0
1238418852.0 1.7693059444 0 15789936.0
1238422852.0 1.7350928783 0 15793936.0
1238426856.0 1.7302052974 0 15797940.0
1238430852.0 1.7595307826 0 15801936.0
1238434852.0 1.783968687 0 15805936.0
1238438836.0 1.7693059444 0 15809920.0
1238442840.0 1.7399804592 0 15813924.0
1238446836.0 1.7350928783 0 15817920.0
1238450836.0 1.7644183635 0 15821920.0
1238454844.0 1.783968687 0 15825928.0
1238458836.0 1.7644183635 0 15829920.0
1238462848.0 1.7350928783 0 15833932.0
1238466848.0 1.7302052974 0 15837932.0
1238470836.0 1.7644183635 0 15841920.0
1238474836.0 1.783968687 0 15845920.0
1238478828.0 1.7693059444 0 15849912.0
1238482832.0 1.7497556209 0 15853916.0
1238486832.0 1.7399804592 0 15857916.0
1238490828.0 1.7693059444 0 15861912.0
1239698468.0 1.5493645668 0 17069552.0
1239702460.0 1.5200390815 0 17073544.0
1239706444.0 1.5102639198 0 17077528.0
1239710436.0 1.5444769859 0 17081520.0
1239714436.0 1.5786901473 0 17085520.0
1239718428.0 1.5835777282 0 17089512.0
1239722428.0 1.5640274047 0 17093512.0
1239726420.0 1.5689149856 0 17097504.0
1239730420.0 1.6031280517 0 17101504.0
1239734412.0 1.6422286987 0 17105496.0
1239738412.0 1.6471162796 0 17109496.0
1239742412.0 1.6373411178 0 17113496.0
1239746420.0 1.6275659561 0 17117504.0
1239750420.0 1.6617790222 0 17121504.0
1239754416.0 1.7155425548 0 17125500.0
1239758412.0 1.6959922313 0 17129496.0
1239762412.0 1.6764417648 0 17133496.0
1239766412.0 1.6813293457 0 17137496.0
1239770416.0 1.7155425548 0 17141500.0
1239774412.0 1.7693059444 0 17145496.0
1239778396.0 1.7595307826 0 17149480.0
1239782388.0 1.7399804592 0 17153472.0
1239786388.0 1.7302052974 0 17157472.0
