timestamp,measurement,qrs_detected
2963502092,1.5835777282,0
2963506092,1.5298142433,0
2963510104,1.5933528900,0
2963514096,1.7253177165,0
2963518100,1.7644183635,0
2963522112,1.6715541839,0
2963526116,1.6031280517,0
2963530116,1.6666666030,0
2963534108,1.7937438488,0
2963538120,1.8328446388,0
2963542120,1.7399804592,0
2963546108,1.6666666030,0
2963550112,1.7253177165,0
2963554120,1.8572825431,0
2963558128,1.8866080284,0
2963562116,1.8035190582,0
2963566120,1.7155425548,0
2963570124,1.7741935253,0
2963574136,1.9061583518,0
2963578136,1.9305962562,0
2963582136,1.8475073814,0
2963586124,1.7644183635,0
2963590128,1.8377322196,0
2963594136,1.9696969985,0
2963598132,2.0039100646,0
2963602120,1.8963831901,0
2963606116,1.8230694770,0
2963610120,1.8963831901,0
2963614116,2.0283479690,0
2963618108,2.0772237777,0
2963622108,1.9696969985,0
2963626112,1.9061583518,0
2963630108,1.9745845794,0
2963634100,2.1163244247,0
2963638108,2.1603128910,0
2963642108,2.0527858734,0
2963646112,1.9892473220,0
2963650108,2.0478982925,0
2963654100,2.1749756336,0
2963658108,2.1994135379,0
2963662116,2.0772237777,0
2963666120,1.9990224838,0
2963670108,2.0576734542,0
2963674100,2.1798632144,0
2963678108,2.1945259571,0
2963682116,2.0527858734,0
2963686120,1.9501466751,0
2963690116,1.9696969985,0
2963694116,2.0527858734,0
2963698116,2.0430107116,0
2963702112,1.8670577049,0
2963706112,1.7497556209,0
2963710120,1.7448680400,0
2963714100,1.8181818962,0
2963718100,1.7937438488,0
2963722108,1.6471162796,0
2963726124,1.5395894050,0
2963730116,1.5591397285,0
2963734124,1.6568914413,0
2963738132,1.6666666030,0
2963742124,1.5493645668,0
2963746136,1.4662756919,0
2963750140,1.5151515007,0
2963754148,1.6373411178,0
2963758148,1.6617790222,0
2963762148,1.5542521476,0
2963766160,1.4760508537,0
2963770148,1.5298142433,0
2963774156,1.6520038604,0
2963778152,1.6813293457,0
2963782156,1.5738025665,0
2963786156,1.5102639198,0
2963790156,1.5738025665,0
2963794156,1.7057673931,0
2963798164,1.7350928783,0
2963802164,1.6324535369,0
2963806164,1.5689149856,0
2963810180,1.6373411178,0
2963814188,1.7693059444,0
2963818188,1.7986314296,0
2963822196,1.7008798122,0
2963826188,1.6226783752,0
2963830196,1.6813293457,0
2963834212,1.8181818962,0
2963838220,1.8377322196,0
2963842224,1.7302052974,0
2963846212,1.6617790222,0
2963850212,1.7204301357,0
2963854212,1.8523949623,0
2963858220,1.8572825431,0
2963862224,1.7448680400,0
2963866212,1.6666666030,0
2963870204,1.7253177165,0
2963874212,1.8377322196,0
2963878220,1.8426198005,0
2963882220,1.7204301357,0
2963886220,1.6275659561,0
2963890228,1.6617790222,0
2963894224,1.7595307826,0
2963898220,1.7155425548,0
2963902220,1.5200390815,0
2963906212,1.3000977039,0
2963910196,1.1241446733,0
2963914204,0.9530791282,0
2963918196,0.7184750556,0
2963922188,0.4643206119,0
2963926184,0.2834799575,0
2963930180,0.1710654973,0
2963934164,0.0928641223,0
2963938164,0.0586510229,0
2963942156,0.0293255119,0
2963946156,0.0146627559,0
2963950148,0.0048875851,0
2963954100,0.0000000000,0
2963958004,0.0000000000,0
2963961900,0.0000000000,0
2963965796,0.0000000000,0
2963969692,0.0000000000,0
2963973620,0.0097751703,0
2963977572,0.0000000000,0
2963981468,0.0000000000,0
2963985356,0.0000000000,0
2963989244,0.0000000000,0
2963993132,0.0000000000,0
2963997028,0.0000000000,0
2964000932,0.0000000000,0
2964004852,0.0048875851,0
2964008804,0.0000000000,0
2964012700,0.0000000000,0
2964016604,0.0000000000,0
2964020508,0.0000000000,0
2964024404,0.0000000000,0
2964028284,0.0000000000,0
2964032180,0.0000000000,0
2964036068,0.0000000000,0
2964039964,0.0000000000,0
2964043860,0.0000000000,0
2964047748,0.0000000000,0
2964051652,0.0000000000,0
2964055556,0.0000000000,0
2964059452,0.0000000000,0
2964063356,0.0000000000,0
2964067244,0.0000000000,0
2964071132,0.0000000000,0
2964075060,0.0048875851,0
2964079012,0.0000000000,0
2964082908,0.0000000000,0
2964086800,0.0000000000,0
2964090692,0.0000000000,0
2964094596,0.0000000000,0
2964098500,0.0000000000,0
2964102404,0.0000000000,0
2964106284,0.0000000000,0
2964110180,0.0000000000,0
2964114076,0.0000000000,0
2964117980,0.0000000000,0
2964121908,0.0097751703,0
2964125860,0.0000000000,0
2964129756,0.0000000000,0
2964133660,0.0000000000,0
2964137564,0.0000000000,0
2964141460,0.0000000000,0
2964145356,0.0000000000,0
2964149244,0.0000000000,0
2964153132,0.0000000000,0
2964157028,0.0000000000,0
2964160956,0.0048875851,0
2964164908,0.0000000000,0
2964168804,0.0000000000,0
2964172692,0.0000000000,0
2964176588,0.0000000000,0
2964180492,0.0000000000,0
2964184396,0.0000000000,0
2964188300,0.0000000000,0
2964192192,0.0000000000,0
2964196084,0.0000000000,0
2964199980,0.0000000000,0
2964203884,0.0000000000,0
2964207788,0.0000000000,0
2964211684,0.0000000000,0
2964215620,0.0048875851,0
2964219572,0.0000000000,0
2964223476,0.0000000000,0
2964227372,0.0000000000,0
2964231268,0.0000000000,0
2964235196,0.0439882707,0
2964239188,0.0586510229,0
2964243180,0.0391006832,0
2964247156,0.0244379281,0
2964251148,0.0537634420,0
2964255140,0.1515151500,0
2964259136,0.2590420246,0
2964263132,0.2639296054,0
2964267112,0.2541544437,0
2964271112,0.2981427192,0
2964275108,0.4203323364,0
2964279100,0.5229716300,0
2964283092,0.5571847438,0
2964287092,0.5376344203,0
2964291084,0.5767350673,0
2964295076,0.6842619895,0
2964299076,0.7917888641,0
2964303068,0.8162267684,0
2964307068,0.8064516067,0
2964311048,0.8455523490,0
2964315036,0.9628542900,0
2964319016,1.0606060028,0
2964322992,1.0752688646,0
2964326988,1.1192570924,0
2964330988,1.2023460865,0
2964334980,1.3098728656,0
2964338980,1.3831867027,0
2964342988,1.3000977039,0
2964346972,1.1925709247,0
2964350960,1.1485825777,0
2964354972,1.1974585056,0
2964358972,1.2463343143,0
2964362980,1.2023460865,0
2964366968,1.1290322542,0
2964370972,1.0850440216,0
2964374960,1.1388074159,0
2964378964,1.2072336673,0
2964382960,1.1681329011,0
2964386964,1.0850440216,0
2964390952,1.0410556793,0
2964394940,1.0850440216,0
2964398932,1.1241446733,0
2964402936,1.0752688646,0
2964406932,0.9921798706,0
2964410924,0.9677418708,0
2964414912,1.0312805175,0
2964418904,1.0948191833,0
2964422904,1.0703812837,0
2964426904,1.0068426132,0
2964430896,0.9921798706,0
2964434880,1.0801564407,0
2964438876,1.1632453203,0
2964442872,1.1583577394,0
2964446872,1.1094819307,0
2964450868,1.1143695116,0
2964454876,1.1974585056,0
2964458876,1.2805473804,0
2964462868,1.2609970569,0
2964466860,1.2072336673,0
2964470852,1.2072336673,0
2964474852,1.2854349613,0
2964478864,1.3685239553,0
2964482868,1.3538612127,0
2964486876,1.3049852848,0
2964490876,1.3000977039,0
2964494864,1.3734115362,0
2964498868,1.4320625305,0
2964502868,1.3929618644,0
2964506868,1.3196481466,0
2964510884,1.3000977039,0
2964514864,1.3685239553,0
2964518860,1.4418377876,0
2964522868,1.4027370452,0
2964526860,1.3391984701,0
2964530860,1.3343108892,0
2964534860,1.4125122070,0
2964538864,1.4907135963,0
2964542872,1.4516129493,0
2964546876,1.3929618644,0
2964550876,1.3782991170,0
2964554880,1.4565005302,0
2964558868,1.5298142433,0
2964562868,1.5053763389,0
2964566868,1.4467253684,0
2964570880,1.4369501113,0
2964574884,1.5151515007,0
2964578884,1.5835777282,0
2964582892,1.5347018241,0
2964586896,1.4613881111,0
2964590900,1.4467253684,0
2964594908,1.5151515007,0
2964598908,1.5786901473,0
2964602908,1.5347018241,0
2964606904,1.4662756919,0
2964610912,1.4565005302,0
2964614900,1.5298142433,0
2964618912,1.6080156326,0
2964622908,1.5884653091,0
2964626908,1.5395894050,0
2964630900,1.5738025665,0
2964634900,1.6666666030,0
2964638900,1.7546432018,0
2964642904,1.7204301357,0
2964646892,1.6520038604,0
2964650884,1.6422286987,0
2964654884,1.7204301357,0
2964658884,1.8035190582,0
2964662876,1.7644183635,0
2964666888,1.7008798122,0
2964670876,1.6764417648,0
2964674888,1.7448680400,0
2964678868,1.7937438488,0
2964682880,1.7302052974,0
2964686876,1.6373411178,0
2964690880,1.6226783752,0
2964694888,1.7008798122,0
2964698876,1.7741935253,0
2964702888,1.7399804592,0
2964706884,1.6764417648,0
2964710892,1.6568914413,0
2964714904,1.7302052974,0
2964718900,1.7986314296,0
2964722912,1.7497556209,0
2964726912,1.6715541839,0
2964730916,1.6568914413,0
2964734920,1.7399804592,0
2964738916,1.8035190582,0
2964742908,1.7546432018,0
2964746908,1.6666666030,0
2964750908,1.6373411178,0
2964754916,1.7057673931,0
2964758916,1.7693059444,0
2964762920,1.7448680400,0
2964766904,1.7204301357,0
2964770892,1.8132943153,0
2964774900,2.0723361968,0
2964778900,2.4144673347,0
2964782908,2.7077224254,0
2964786912,2.9521017074,0
2964790908,3.1378300189,0
2964794900,3.2062561511,0
2964798908,3.0156402587,0
2964802908,2.5122189521,0
2964806920,1.8963831901,0
2964810924,1.4027370452,0
2964814912,1.1583577394,1
2964818904,1.0899316024,0
2964822900,1.0606060028,0
2964826872,1.0557184219,0
2964830872,1.1436949968,0
2964834876,1.3147605657,0
2964838880,1.4662756919,0
2964842888,1.4956011772,0
2964846888,1.4760508537,0
2964850880,1.4956011772,0
2964854876,1.5884653091,0
2964858872,1.6813293457,0
2964862876,1.6568914413,0
2964866884,1.5982404708,0
2964870876,1.6031280517,0
2964874880,1.6862169265,0
2964878884,1.7546432018,0
2964882888,1.7106549739,0
2964886884,1.6324535369,0
2964890892,1.6177907943,0
2964894892,1.6959922313,0
2964898892,1.7693059444,0
2964902884,1.7350928783,0
2964906884,1.6764417648,0
2964910892,1.6764417648,0
2964914900,1.7595307826,0
2964918904,1.8377322196,0
2964922908,1.8181818962,0
2964926916,1.7595307826,0
2964930916,1.7693059444,0
2964934920,1.8670577049,0
2964938920,1.9403715133,0
2964942916,1.9110459327,0
2964946912,1.8475073814,0
2964950912,1.8572825431,0
2964954920,1.9452590942,0
2964958916,2.0136852264,0
2964962920,1.9794721603,0
2964966916,1.9159335136,0
2964970928,1.9208210945,0
2964974924,2.0136852264,0
2964978924,2.0967741012,0
2964982924,2.0723361968,0
2964986920,2.0136852264,0
2964990916,2.0234603881,0
2964994916,2.1114368438,0
2964998924,2.1798632144,0
2965002932,2.1358749866,0
2965006940,2.0625610351,0
2965010932,2.0527858734,0
2965014932,2.1163244247,0
2965018940,2.1603128910,0
2965022940,2.0869989395,0
2965026936,1.9843597412,0
2965030940,1.9452590942,0
2965034936,1.9794721603,0
2965038944,1.9990224838,0
2965042944,1.9061583518,0
2965046948,1.7888562679,0
2965050956,1.7350928783,0
2965054956,1.7595307826,0
2965058956,1.7595307826,0
2965062956,1.6617790222,0
2965066956,1.5689149856,0
2965070956,1.5053763389,0
2965074956,1.5542521476,0
2965078960,1.5933528900,0
2965082956,1.5298142433,0
2965086968,1.4565005302,0
2965090956,1.4418377876,0
2965094964,1.5200390815,0
2965098956,1.5689149856,0
2965102964,1.5249266624,0
2965106976,1.4565005302,0
2965110968,1.4516129493,0
2965114972,1.5395894050,0
2965118956,1.5982404708,0
2965122948,1.5591397285,0
2965126960,1.4956011772,0
2965130960,1.4858260154,0
2965134956,1.5640274047,0
2965138948,1.6275659561,0
2965142956,1.5982404708,0
2965146948,1.5102639198,0
2965150948,1.5053763389,0
2965154948,1.5786901473,0
2965158948,1.6520038604,0
2965162932,1.6080156326,0
2965166932,1.5347018241,0
2965170940,1.5249266624,0
2965174948,1.5982404708,0
2965178940,1.6617790222,0
2965182948,1.6177907943,0
2965186948,1.5493645668,0
2965190956,1.5444769859,0
2965194964,1.6275659561,0
2965198976,1.6911046504,0
2965202972,1.6520038604,0
2965206956,1.5835777282,0
2965210968,1.5933528900,0
2965214956,1.6666666030,0
2965218948,1.7350928783,0
2965222948,1.6911046504,0
2965226940,1.6177907943,0
2965230944,1.6080156326,0
2965234940,1.6764417648,0
2965238952,1.7399804592,0
2965242948,1.6666666030,0
2965246944,1.5933528900,0
2965250940,1.5786901473,0
2965254940,1.6568914413,0
2965258948,1.7350928783,0
2965262948,1.6764417648,0
2965266960,1.6080156326,0
2965270956,1.5982404708,0
2965274948,1.6813293457,0
2965278960,1.7497556209,0
2965282956,1.7057673931,0
2965286960,1.6471162796,0
2965290964,1.6422286987,0
2965294968,1.7253177165,0
2965298980,1.7888562679,0
2965302980,1.7546432018,0
2965306984,1.7155425548,0
2965310992,1.7497556209,0
2965314988,1.8523949623,0
2965319000,1.9403715133,0
2965323008,1.9354838371,0
2965327016,1.8670577049,0
2965331004,1.8866080284,0
2965335000,1.9843597412,0
2965339004,2.0478982925,0
2965343008,1.9843597412,0
2965347012,1.8866080284,0
2965351016,1.8475073814,0
2965355016,1.8866080284,0
2965359008,1.9061583518,0
2965363004,1.8230694770,0
2965367000,1.7302052974,0
2965370988,1.7204301357,0
2965374988,1.7790811061,0
2965378980,1.8132943153,0
2965382992,1.7399804592,0
2965386988,1.6471162796,0
2965391008,1.6129032135,0
2965395020,1.6617790222,0
2965399028,1.6911046504,0
2965403028,1.6324535369,0
2965407036,1.5493645668,0
2965411044,1.5493645668,0
2965415052,1.6520038604,0
2965419044,1.7106549739,0
2965423048,1.6715541839,0
2965427052,1.5884653091,0
2965431052,1.5738025665,0
2965435060,1.6617790222,0
2965439068,1.7644183635,0
2965443080,1.8230694770,0
2965447072,1.9403715133,0
2965451076,2.2140762805,0
2965455080,2.6246333122,0
2965459092,3.0107526779,0
2965463088,3.2209188938,0
2965467084,3.1964809894,0
2965471076,3.0107526779,0
2965475076,2.6930596828,0
2965479076,2.1652004718,0
2965483076,1.6129032135,0
2965487092,1.2023460865,1
2965491088,1.0117301940,0
2965495080,1.0654937028,0
2965499076,1.1827956390,0
2965503068,1.2561094760,0
2965507060,1.3049852848,0
2965511060,1.4076246261,0
2965515060,1.5640274047,0
2965519052,1.6764417648,0
2965523060,1.6324535369,0
2965527068,1.5347018241,0
2965531068,1.5053763389,0
2965535068,1.5689149856,0
2965539068,1.6373411178,0
2965543088,1.6080156326,0
2965547076,1.5591397285,0
2965551076,1.5884653091,0
2965555076,1.6959922313,0
2965559084,1.7839686870,0
2965563076,1.7693059444,0
2965567080,1.7106549739,0
2965571080,1.7302052974,0
2965575072,1.8279570579,0
2965579072,1.9061583518,0
2965583076,1.8866080284,0
2965587072,1.8328446388,0
2965591076,1.8670577049,0
2965595072,1.9599218368,0
2965599068,2.0283479690,0
2965603064,1.9745845794,0
2965607068,1.8963831901,0
2965611068,1.8914956092,0
2965615072,1.9648094177,0
2965619068,2.0185728073,0
2965623064,1.9599218368,0
2965627060,1.8817204475,0
2965631052,1.8768328666,0
2965635056,1.9599218368,0
2965639052,2.0234603881,0
2965643048,1.9794721603,0
2965647048,1.9354838371,0
2965651056,1.9452590942,0
2965655052,2.0478982925,0
2965659044,2.1260998249,0
2965663044,2.1016616821,0
2965667044,2.0430107116,0
2965671036,2.0625610351,0
2965675036,2.1700880527,0
2965679020,2.2140762805,0
2965683012,2.1749756336,0
2965687020,2.0918865203,0
2965691012,2.1016616821,0
2965695012,2.1847507953,0
2965699012,2.2434017658,0
2965703012,2.1847507953,0
2965707012,2.0967741012,0
2965711012,2.0625610351,0
2965715004,2.0625610351,0
2965718996,2.0283479690,0
2965722992,1.8426198005,0
2965726988,1.6275659561,0
2965731000,1.4858260154,0
2965735000,1.4565005302,0
2965738988,1.4613881111,0
2965742996,1.3538612127,0
2965747012,1.2561094760,0
2965751004,1.2023460865,0
2965755004,1.2267839908,0
2965759004,1.2561094760,0
2965762984,1.1681329011,0
2965766988,1.1045943498,0
2965770980,1.0850440216,0
2965774960,1.1730204820,0
2965778948,1.2365591526,0
2965782956,1.2316715717,0
2965786964,1.2072336673,0
2965790964,1.2609970569,0
2965794956,1.4027370452,0
2965798956,1.5298142433,0
2965802956,1.5786901473,0
2965806956,1.5884653091,0
2965810960,1.6862169265,0
2965814968,1.8963831901,0
2965818964,2.0772237777,0
2965822964,2.0869989395,0
2965826956,2.0087976455,0
2965830948,2.0136852264,0
2965834948,2.0478982925,0
2965838940,2.0527858734,0
2965842932,1.9159335136,0
2965846940,1.7644183635,0
2965850952,1.6862169265,0
2965854956,1.6959922313,0
2965858968,1.7448680400,0
2965862948,1.7350928783,0
2965866952,1.7106549739,0
2965870948,1.7350928783,0
2965874952,1.7155425548,0
2965878960,1.6813293457,0
2965882956,1.5542521476,0
2965886960,1.4565005302,0
2965890948,1.4271749496,0
2965894960,1.4809384346,0
2965898956,1.5249266624,0
2965902964,1.4711632728,0
2965906972,1.3782991170,0
2965910976,1.3734115362,0
2965914992,1.4565005302,0
2965918980,1.5298142433,0
2965922988,1.5151515007,0
2965926980,1.4613881111,0
2965930992,1.4809384346,0
2965934988,1.5640274047,0
2965938988,1.6324535369,0
2965943000,1.5933528900,0
2965946996,1.5151515007,0
2965951000,1.4809384346,0
2965955004,1.5249266624,0
2965959012,1.5493645668,0
2965963020,1.5004887580,0
2965967012,1.4467253684,0
2965971016,1.4516129493,0
2965975020,1.5444769859,0
2965979028,1.6373411178,0
2965983036,1.6422286987,0
2965987044,1.6275659561,0
2965991052,1.6520038604,0
2965995044,1.7350928783,0
2965999044,1.8230694770,0
2966003044,1.7937438488,0
2966007056,1.7497556209,0
2966011052,1.7546432018,0
2966015044,1.8230694770,0
2966019040,1.8670577049,0
2966023028,1.8132943153,0
2966027040,1.7448680400,0
2966031024,1.7204301357,0
2966035020,1.7888562679,0
2966039024,1.8279570579,0
2966043020,1.7839686870,0
2966047012,1.7204301357,0
2966051016,1.7155425548,0
2966055012,1.7790811061,0
2966059012,1.8279570579,0
2966063004,1.7986314296,0
2966067016,1.7399804592,0
2966071012,1.7595307826,0
2966075012,1.8328446388,0
2966079020,1.8817204475,0
2966083024,1.8279570579,0
2966087024,1.7399804592,0
2966091020,1.6959922313,0
2966095028,1.7350928783,0
2966099032,1.7253177165,0
2966103036,1.6617790222,0
2966107044,1.5884653091,0
2966111044,1.5982404708,0
2966115036,1.7741935253,0
2966119044,2.0332355499,0
2966123044,2.2971651554,0
2966127052,2.5610947608,0
2966131044,2.8347995758,0
2966135052,3.0254154205,0
2966139048,2.9569892883,0
2966143036,2.6050829887,0
2966147020,2.0772237777,0
2966151020,1.6031280517,0
2966155020,1.3343108892,0
2966159028,1.2561094760,0
2966163020,1.2903225421,1
2966167032,1.3734115362,0
2966171044,1.5395894050,0
2966175036,1.7888562679,0
2966179048,1.9501466751,0
2966183052,2.0039100646,0
2966187036,1.9941349029,0
2966191028,2.0136852264,0
2966195028,2.0625610351,0
2966199028,2.0821113586,0
2966203036,2.0381231307,0
2966207040,1.9696969985,0
2966211040,1.9745845794,0
2966215044,2.0283479690,0
2966219036,2.0478982925,0
2966223040,1.9941349029,0
2966227032,1.9061583518,0
2966231028,1.9012707710,0
2966235032,1.9354838371,0
2966239040,1.9599218368,0
2966243044,1.9159335136,0
2966247056,1.8377322196,0
2966251064,1.8377322196,0
2966255072,1.8963831901,0
2966259072,1.9208210945,0
2966263068,1.8914956092,0
2966267072,1.8621701240,0
2966271060,1.8963831901,0
2966275056,1.9648094177,0
2966279056,1.9892473220,0
2966283056,1.9305962562,0
2966287056,1.8426198005,0
2966291048,1.8377322196,0
2966295056,1.8719452857,0
2966299060,1.8914956092,0
2966303064,1.8475073814,0
2966307068,1.7986314296,0
2966311076,1.8230694770,0
2966315072,1.9061583518,0
2966319072,1.9745845794,0
2966323080,1.9696969985,0
2966327080,1.9599218368,0
2966331076,2.0234603881,0
2966335068,2.1505377292,0
2966339068,2.2385141849,0
2966343076,2.2482893466,0
2966347076,2.2287390232,0
2966351076,2.2434017658,0
2966355076,2.3020527362,0
2966359076,2.3313782215,0
2966363076,2.2873899936,0
2966367076,2.2336266040,0
2966371076,2.2482893466,0
2966375076,2.3069403171,0
2966379076,2.3216030597,0
2966383068,2.2336266040,0
2966387068,2.1212120056,0
2966391068,2.0723361968,0
2966395068,2.0576734542,0
2966399068,2.0332355499,0
2966402052,1.9257086753,0
2966407068,1.8132943153,0
2966411076,1.7644183635,0
2966415088,1.7888562679,0
2966419092,1.8132943153,0
2966423100,1.7595307826,0
2966427100,1.6813293457,0
2966431108,1.6568914413,0
2966435120,1.7008798122,0
2966439108,1.7057673931,0
2966443108,1.6422286987,0
2966447116,1.5591397285,0
2966451116,1.5298142433,0
2966455124,1.5591397285,0
2966459132,1.5591397285,0
2966463140,1.5004887580,0
2966467128,1.4516129493,0
2966471136,1.4565005302,0
2966475124,1.5249266624,0
2966479132,1.5640274047,0
2966483132,1.5200390815,0
2966487120,1.4760508537,0
2966491112,1.4858260154,0
2966495108,1.5493645668,0
2966499116,1.5884653091,0
2966503116,1.5347018241,0
2966507124,1.4711632728,0
2966511136,1.4662756919,0
2966515140,1.5249266624,0
2966519148,1.5542521476,0
2966523156,1.5004887580,0
2966527148,1.4320625305,0
2966531148,1.3782991170,0
2966535140,1.3978494453,0
2966539140,1.4076246261,0
2966543140,1.3440860509,0
2966547124,1.2756597995,0
2966551132,1.2463343143,0
2966555140,1.2707722187,0
2966559140,1.2854349613,0
2966563148,1.2218964099,0
2966567136,1.1681329011,0
2966571140,1.1827956390,0
2966575140,1.2707722187,0
2966579132,1.3636363744,0
2966583140,1.3929618644,0
2966587152,1.4173997879,0
2966591160,1.4809384346,0
2966595168,1.6080156326,0
2966599168,1.7106549739,0
2966603168,1.7155425548,0
2966607180,1.6911046504,0
2966611180,1.6959922313,0
2966615188,1.7644183635,0
2966619192,1.7986314296,0
2966623196,1.7644183635,0
2966627204,1.7302052974,0
2966631196,1.7644183635,0
2966635204,1.8426198005,0
2966639196,1.8866080284,0
2966643188,1.8768328666,0
2966647196,1.8768328666,0
2966651208,1.9354838371,0
2966655212,2.0527858734,0
2966659212,2.1309874057,0
2966663200,2.0918865203,0
2966667188,2.0087976455,0
2966671184,1.9843597412,0
2966675188,2.0478982925,0
2966679188,2.1358749866,0
2966683188,2.1652004718,0
2966687180,2.1847507953,0
2966691180,2.2336266040,0
2966695180,2.3313782215,0
2966699188,2.3509285449,0
2966703180,2.2531769275,0
2966707180,2.0723361968,0
2966711180,1.8817204475,0
2966715188,1.7106549739,0
2966719196,1.5200390815,0
2966723188,1.3147605657,0
2966727184,1.1632453203,0
2966731184,1.1290322542,0
2966735184,1.2316715717,0
2966739196,1.3440860509,0
2966743188,1.4516129493,0
2966747192,1.5884653091,0
2966751188,1.8181818962,0
2966755196,2.1505377292,0
2966759204,2.4926686286,0
2966763212,2.6539590358,0
2966767212,2.6344087123,0
2966771212,2.5268816947,0
2966775212,2.5122189521,0
2966779220,2.5073313713,0
2966783220,2.5122189521,0
2966787220,2.5171065330,0
2966791216,2.4535679817,0
2966795220,2.2531769275,0
2966799220,1.8230694770,0
2966803208,1.2072336673,0
2966807212,0.7429130077,0
2966811196,0.4692081928,1
2966815188,0.3958944320,0
2966819180,0.4594330310,0
2966823156,0.5571847438,0
2966827156,0.6989247322,0
2966831152,0.8944281578,0
2966835136,1.1290322542,0
2966839140,1.3245357275,0
2966843156,1.4222873687,0
2966847168,1.4858260154,0
2966851164,1.5835777282,0
2966855180,1.6959922313,0
2966859188,1.7790811061,0
2966863188,1.7839686870,0
2966867192,1.7497556209,0
2966871188,1.7741935253,0
2966875192,1.8230694770,0
2966879180,1.8426198005,0
2966883180,1.7693059444,0
2966887180,1.6911046504,0
2966891168,1.6520038604,0
2966895156,1.6568914413,0
2966899164,1.6324535369,0
2966903180,1.5200390815,0
2966907164,1.4076246261,0
2966911180,1.3489736318,0
2966915180,1.3440860509,0
2966919156,1.3440860509,0
2966923140,1.2561094760,0
2966927132,1.1779080629,0
2966931120,1.1485825777,0
2966935128,1.1876833438,0
2966939136,1.1681329011,0
2966943136,1.0948191833,0
2966947136,1.0166177749,0
2966951140,0.9775171279,0
2966955140,0.9872922897,0
2966959140,0.9677418708,0
2966963124,0.8895405769,0
2966967116,0.8064516067,0
2966971100,0.7722384929,0
2966975092,0.7575757503,0
2966979084,0.7331378459,0
2966983084,0.6451612472,0
2966987080,0.5474095821,0
2966991076,0.4887585639,0
2966995068,0.4692081928,0
2966999056,0.4301075458,0
2967003044,0.3421309947,0
2967007036,0.2297165155,0
2967011044,0.1564027309,0
2967015036,0.1173020482,0
2967019036,0.0830889606,0
2967023028,0.0488758563,0
2967027028,0.0293255119,0
2967031028,0.0195503416,0
2967035028,0.0048875851,0
2967038988,0.0000000000,0
2967042884,0.0000000000,0
2967046780,0.0000000000,0
2967050684,0.0000000000,0
2967054588,0.0000000000,0
2967058484,0.0000000000,0
2967062380,0.0000000000,0
2967066276,0.0000000000,0
2967070164,0.0000000000,0
2967074060,0.0000000000,0
2967077956,0.0000000000,0
2967081852,0.0000000000,0
2967085756,0.0000000000,0
2967089652,0.0000000000,0
2967093548,0.0000000000,0
2967097452,0.0000000000,0
2967101348,0.0000000000,0
2967105244,0.0000000000,0
2967109132,0.0000000000,0
2967113028,0.0000000000,0
2967116932,0.0000000000,0
2967120828,0.0000000000,0
2967124732,0.0000000000,0
2967128628,0.0000000000,0
2967132524,0.0000000000,0
2967136420,0.0000000000,0
2967140316,0.0000000000,0
2967144212,0.0000000000,0
2967148108,0.0000000000,0
2967152012,0.0000000000,0
2967155916,0.0000000000,0
2967159852,0.0097751703,0
2967163796,0.0000000000,0
2967167692,0.0000000000,0
2967171588,0.0000000000,0
2967175492,0.0000000000,0
2967179396,0.0000000000,0
2967183284,0.0000000000,0
2967187188,0.0000000000,0
2967191076,0.0000000000,0
2967194972,0.0000000000,0
2967198876,0.0000000000,0
2967202772,0.0000000000,0
2967206676,0.0000000000,0
2967210580,0.0000000000,0
2967214484,0.0000000000,0
2967218388,0.0000000000,0
2967222316,0.0048875851,0
2967226252,0.0000000000,0
2967230140,0.0000000000,0
2967234036,0.0000000000,0
2967237940,0.0000000000,0
2967241876,0.0048875851,0
2967245820,0.0000000000,0
2967249724,0.0000000000,0
2967253652,0.0146627559,0
2967257644,0.0488758563,0
2967261636,0.0439882707,0
2967265628,0.0342130994,0
2967269620,0.0586510229,0
2967273612,0.1417399787,0
2967277608,0.2346040964,0
2967281596,0.2834799575,0
2967285588,0.2981427192,0
2967289588,0.3323558330,0
2967293588,0.4105571746,0
2967297580,0.4887585639,0
2967301568,0.5034213066,0
2967305564,0.4838709354,0
2967309556,0.4838709354,0
2967313548,0.5376344203,0
2967317544,0.5913978099,0
2967321524,0.5816226482,0
2967325524,0.5229716300,0
2967329508,0.4985337257,0
2967333504,0.5180840492,0
2967337488,0.5474095821,0
2967341480,0.5327468395,0
2967345476,0.4936461448,0
2967349476,0.4887585639,0
2967353468,0.5522971630,0
2967357464,0.6158357620,0
2967361452,0.6353860855,0
2967365444,0.6304985046,0
2967369428,0.6598240852,0
2967373420,0.7429130077,0
2967377412,0.8260019302,0
2967381396,0.8797654151,0
2967385396,0.8699902534,0
2967389388,0.8944281578,0
2967393380,0.9530791282,0
2967397368,1.0166177749,0
2967401368,1.0312805175,0
2967405360,1.0410556793,0
2967409356,1.1143695116,0
2967413364,1.3098728656,0
2967417364,1.6177907943,0
2967421368,1.9794721603,0
2967425364,2.3264906406,0
2967429364,2.6295211315,0
2967433380,2.8054740905,0
2967437368,2.7321603298,0
2967441364,2.3607037067,0
2967445356,1.8132943153,0
2967449364,1.2609970569,0
2967453356,0.8993157386,1
2967457356,0.7086998939,0
2967461348,0.6060606002,0
2967465308,0.5865102291,0
2967469300,0.6207233428,0
2967473292,0.7429130077,0
2967477272,0.8602150917,0
