timestamp ecg beat_detected ibi
4039675604.0 1.8377322196 0 319980.0
4039679612.0 1.500488758 0 323988.0
4039683596.0 1.3196481466 0 327972.0
4039687604.0 1.5347018241 0 331980.0
4039691608.0 1.8670577049 0 335984.0
4039695596.0 1.8426198005 0 339972.0
4039699588.0 1.5347018241 0 343964.0
4039703588.0 1.3734115362 0 347964.0
4039707588.0 1.6031280517 0 351964.0
4039711588.0 1.9452590942 0 355964.0
4039715588.0 1.9159335136 0 359964.0
4039719596.0 1.6129032135 0 363972.0
4039723604.0 1.4222873687 0 367980.0
4039727604.0 1.6275659561 0 371980.0
4039731612.0 1.9354838371 0 375988.0
4039735616.0 1.8963831901 0 379992.0
4039739612.0 1.5786901473 0 383988.0
4039743604.0 1.4076246261 0 387980.0
4039747604.0 1.6275659561 0 391980.0
4039751604.0 1.9696969985 0 395980.0
4039755608.0 1.9452590942 0 399984.0
4039759604.0 1.6324535369 0 403980.0
4039763612.0 1.4662756919 0 407988.0
4039767616.0 1.6862169265 0 411992.0
4039771612.0 2.0185728073 0 415988.0
4039775612.0 1.989247322 0 419988.0
4039779612.0 1.6813293457 0 423988.0
4039783616.0 1.4956011772 0 427992.0
4039787612.0 1.7253177165 0 431988.0
4039791612.0 2.067448616 0 435988.0
4039795604.0 2.0430107116 0 439980.0
4039799596.0 1.7008798122 0 443972.0
4039803596.0 1.500488758 0 447972.0
4039807580.0 1.6813293457 0 451956.0
4039811592.0 2.0039100646 0 455968.0
4039815580.0 1.989247322 0 459956.0
4039819580.0 1.6471162796 0 463956.0
4039823596.0 1.4613881111 0 467972.0
4039827612.0 1.6813293457 0 471988.0
4039831612.0 2.0185728073 0 475988.0
4039835608.0 1.9843597412 0 479984.0
4039839612.0 1.6520038604 0 483988.0
4039843604.0 1.4565005302 0 487980.0
4039847596.0 1.6568914413 0 491972.0
4039851608.0 1.9941349029 0 495984.0
4039855604.0 1.9696969985 0 499980.0
4039859604.0 1.6520038604 0 503980.0
4039863596.0 1.4613881111 0 507972.0
4039867612.0 1.6568914413 0 511988.0
4039871612.0 2.0136852264 0 515988.0
4039875616.0 2.0185728073 0 519992.0
4039879604.0 1.7057673931 0 523980.0
4039883612.0 1.4907135963 0 527988.0
4039887612.0 1.6715541839 0 531988.0
4039891616.0 1.9843597412 0 535992.0
4039895616.0 1.9452590942 0 539992.0
4039899612.0 1.6177907943 0 543988.0
4039903612.0 1.4271749496 0 547988.0
4039907612.0 1.6422286987 0 551988.0
4039911616.0 1.9941349029 0 555992.0
4039915608.0 1.9941349029 0 559984.0
4039919604.0 1.7008798122 0 563980.0
4039923604.0 1.5200390815 0 567980.0
4039927596.0 1.7302052974 0 571972.0
4039931596.0 2.0723361968 0 575972.0
4039935596.0 2.067448616 0 579972.0
4039939588.0 1.7399804592 0 583964.0
