timestamp ecg beat_detected
1122427480.0 1.7302052974 0
1122431472.0 1.7399804592 0
1122435464.0 1.7155425548 0
1122439464.0 1.7155425548 0
1122443460.0 1.7204301357 0
1122447448.0 1.7106549739 0
1122451428.0 1.6911046504 0
1122455424.0 1.6862169265 0
1122459420.0 1.666666603 0
1122463412.0 1.666666603 0
1122467404.0 1.6617790222 0
1122471404.0 1.6471162796 0
1122475404.0 1.6422286987 0
1122479408.0 1.6520038604 0
1122483396.0 1.666666603 0
1122487388.0 1.6422286987 0
1122491388.0 1.6080156326 0
1122495388.0 1.5738025665 0
1122499388.0 1.5591397285 0
1122503396.0 1.5444769859 0
1122507396.0 1.5249266624 0
1122511404.0 1.4809384346 0
1122515404.0 1.4467253684 0
1122519408.0 1.4271749496 0
1122523408.0 1.4173997879 0
1122527408.0 1.4076246261 0
1122531404.0 1.3880742835 0
1122535396.0 1.3929618644 0
1122539396.0 1.4027370452 0
1122543396.0 1.4271749496 0
1122547404.0 1.4418377876 0
1122551404.0 1.4418377876 0
1122555408.0 1.4418377876 0
1122559408.0 1.4662756919 0
1122563408.0 1.4907135963 0
1122567408.0 1.5102639198 0
1122571404.0 1.5102639198 0
1122575404.0 1.5249266624 0
1122579396.0 1.5591397285 0
1122583396.0 1.5835777282 0
1122587396.0 1.59335289 0
1122591396.0 1.5884653091 0
1122595396.0 1.5884653091 0
1122599396.0 1.6080156326 0
1122603396.0 1.6275659561 0
1122607404.0 1.6275659561 0
1122611408.0 1.6177907943 0
1122615396.0 1.6080156326 0
1122619388.0 1.6177907943 0
1122623388.0 1.6226783752 0
1122627396.0 1.6275659561 0
1122631404.0 1.6177907943 0
1122635404.0 1.5884653091 0
1122639404.0 1.6031280517 0
1122643404.0 1.6177907943 0
1122647404.0 1.6177907943 0
1122651404.0 1.6129032135 0
1122655412.0 1.6129032135 0
1122659408.0 1.6275659561 0
1122663404.0 1.6422286987 0
1122667404.0 1.6422286987 0
1122671412.0 1.6226783752 0
1122675412.0 1.6129032135 0
1122679416.0 1.6226783752 0
1122683412.0 1.6422286987 0
1122687412.0 1.6324535369 0
1122691412.0 1.6177907943 0
1122695412.0 1.6080156326 0
1122699412.0 1.6177907943 0
1122703412.0 1.6275659561 0
1122707412.0 1.6177907943 0
1122711412.0 1.5982404708 0
1122715404.0 1.59335289 0
1122719404.0 1.6177907943 0
1122723404.0 1.6373411178 0
1122727412.0 1.6373411178 0
1122731416.0 1.6129032135 0
1122735416.0 1.6080156326 0
1122739412.0 1.6177907943 0
1122743404.0 1.6373411178 0
1122747412.0 1.6373411178 0
1122751412.0 1.6275659561 0
