sysTime timestamp ecg beat ibi 
0 13695164.000000 1.256109 0 0.000000 
0 13699084.000000 1.314761 0 0.000000 
0 13702988.000000 1.368524 0 0.000000 
0 13706916.000000 1.412512 0 0.000000 
0 13710840.000000 1.451613 0 0.000000 
0 13714764.000000 1.500489 0 0.000000 
0 13718668.000000 1.515152 0 0.000000 
0 13722580.000000 1.524927 0 0.000000 
0 13726500.000000 1.515152 0 0.000000 
0 13730424.000000 1.490714 0 0.000000 
0 13734340.000000 1.471163 0 0.000000 
0 13738272.000000 1.456501 0 0.000000 
0 13742168.000000 1.432063 0 0.000000 
0 13746076.000000 1.397849 0 0.000000 
0 13749992.000000 1.358749 0 0.000000 
0 13753916.000000 1.329423 0 0.000000 
0 13757836.000000 1.309873 0 0.000000 
0 13761756.000000 1.285435 0 0.000000 
0 13765680.000000 1.251222 0 0.000000 
0 13769596.000000 1.212121 0 0.000000 
0 13773520.000000 1.187683 0 0.000000 
0 13777444.000000 1.153470 0 0.000000 
0 13781364.000000 1.114370 0 0.000000 
0 13785288.000000 1.065494 0 0.000000 
0 13789192.000000 1.031281 0 0.000000 
0 13793100.000000 0.972630 0 0.000000 
0 13797004.000000 0.943304 0 0.000000 
0 13800916.000000 0.918866 0 0.000000 
0 13804828.000000 0.889541 0 0.000000 
0 13808724.000000 0.869990 0 0.000000 
0 13812620.000000 0.860215 0 0.000000 
0 13816524.000000 0.860215 0 0.000000 
0 13820428.000000 0.869990 0 0.000000 
0 13824332.000000 0.904203 0 0.000000 
0 13828236.000000 0.967742 0 0.000000 
0 13832128.000000 1.080156 0 0.000000 
0 13836028.000000 1.280547 0 0.000000 
0 13839940.000000 1.534702 0 0.000000 
0 13843864.000000 1.827957 0 0.000000 
0 13847772.000000 2.101662 0 0.000000 
0 13851696.000000 2.316715 0 0.000000 
0 13855612.000000 2.365591 0 0.000000 
0 13859532.000000 2.209189 0 0.000000 
0 13863456.000000 1.920821 0 0.000000 
0 13867364.000000 1.564027 0 0.000000 
0 13871276.000000 1.246334 0 0.000000 
0 13875184.000000 1.031281 0 0.000000 
0 13879100.000000 0.928641 0 0.000000 
0 13883012.000000 0.918866 0 0.000000 
0 13886924.000000 0.962854 0 0.000000 
0 13890824.000000 1.026393 0 0.000000 
0 13894740.000000 1.104594 0 0.000000 
