933115676.0 1.7595307826 0
933119636.0 1.7741935253 0
933123612.0 1.7888562679 0
933127580.0 1.7693059444 0
933131540.0 1.7350928783 0
933135500.0 1.6959922313 0
933139468.0 1.7008798122 0
933143424.0 1.7008798122 0
933147380.0 1.6911046504 0
933151344.0 1.6813293457 0
933155316.0 1.7204301357 0
933159280.0 1.8426198005 0
933163236.0 2.0430107116 0
933167188.0 2.2629520893 0
933171148.0 2.4975562095 0
933175112.0 2.7419354915 0
933179072.0 2.9325513839 0
933183032.0 2.9325513839 0
933186996.0 2.7272727489 0
933190964.0 2.3998045921 0
933194924.0 2.0381231307 0
933198884.0 1.7057673931 0
933202844.0 1.4711632728 0
933206812.0 1.3196481466 0
933210780.0 1.2512218952 0
933214756.0 1.2463343143 0
933218724.0 1.3049852848 0
933222684.0 1.3978494453 0
933226660.0 1.4711632728 0
933230628.0 1.5053763389 0
933234580.0 1.5249266624 0
933238548.0 1.5689149856 0
933242520.0 1.6129032135 0
933246484.0 1.6422286987 0
933250444.0 1.6275659561 0
933254412.0 1.6275659561 0
933258372.0 1.6422286987 0
933261316.0 1.6862169265 0
933266304.0 1.7057673931 0
933270264.0 1.7008798122 0
933274224.0 1.6911046504 0
933278176.0 1.7106549739 0
933282136.0 1.7399804592 0
933286084.0 1.7546432018 0
933290040.0 1.7399804592 0
933293988.0 1.7155425548 0
933297948.0 1.7253177165 0
933301908.0 1.7644183635 0
933305876.0 1.7937438488 0
933309844.0 1.7693059444 0
933313804.0 1.7546432018 0
933317764.0 1.7644183635 0
933321724.0 1.8035190582 0
933325676.0 1.8181818962 0
933329644.0 1.8035190582 0
933333596.0 1.783968687 0
933337556.0 1.7937438488 0
933341524.0 1.823069477 0
933345480.0 1.8377322196 0
933349448.0 1.8279570579 0
933353400.0 1.808406639 0
933357348.0 1.8181818962 0
933361316.0 1.8523949623 0
933365284.0 1.8768328666 0
933369248.0 1.8670577049 0
933373196.0 1.8523949623 0
933377168.0 1.8426198005 0
933381124.0 1.8719452857 0
933385080.0 1.8963831901 0
933389036.0 1.8866080284 0
933392992.0 1.8719452857 0
933396956.0 1.8866080284 0
933400904.0 1.9257086753 0
933404864.0 1.9501466751 0
933408824.0 1.9452590942 0
933412776.0 1.9208210945 0
933416736.0 1.9305962562 0
933420696.0 1.9550342559 0
933424656.0 1.9794721603 0
933428624.0 1.9794721603 0
933432592.0 1.9599218368 0
933436560.0 1.9501466751 0
933440524.0 1.9843597412 0
933444488.0 1.9843597412 0
933448456.0 1.9745845794 0
933452424.0 1.9305962562 0
933456384.0 1.9159335136 0
933460360.0 1.9159335136 0
933464336.0 1.9208210945 0
933468296.0 1.8866080284 0
933472240.0 1.8279570579 0
933476196.0 1.783968687 0
933480156.0 1.7693059444 0
933484116.0 1.7546432018 0
933488080.0 1.7106549739 0
933492028.0 1.6520038604 0
933495980.0 1.6129032135 0
933499948.0 1.6080156326 0
933503892.0 1.6031280517 0
933507852.0 1.5786901473 0
933511812.0 1.5347018241 0
933515780.0 1.5053763389 0
933519740.0 1.5151515007 0
933523708.0 1.539589405 0
933527652.0 1.5347018241 0
933531612.0 1.5102639198 0
933535572.0 1.500488758 0
933539524.0 1.5200390815 0
933543476.0 1.5493645668 0
933547444.0 1.5591397285 0
933551412.0 1.539589405 0
933555372.0 1.5347018241 0
933559340.0 1.5591397285 0
933563300.0 1.5982404708 0
933567256.0 1.6080156326 0
933571212.0 1.5884653091 0
933575172.0 1.5786901473 0
933579132.0 1.5982404708 0
933583084.0 1.6275659561 0
933587036.0 1.6373411178 0
933590996.0 1.6324535369 0
933594964.0 1.5982404708 0
933598908.0 1.6177907943 0
933602868.0 1.6471162796 0
933606844.0 1.6568914413 0
933610812.0 1.6373411178 0
933614780.0 1.6324535369 0
933618740.0 1.6471162796 0
933622708.0 1.6813293457 0
933626684.0 1.6813293457 0
933630660.0 1.6617790222 0
933634628.0 1.6568914413 0
933638596.0 1.666666603 0
933642552.0 1.7106549739 0
933646512.0 1.7106549739 0
933650468.0 1.6862169265 0
933654428.0 1.666666603 0
933658380.0 1.6764417648 0
933662352.0 1.7106549739 0
933666316.0 1.7204301357 0
933670280.0 1.7008798122 0
933674240.0 1.6813293457 0
933678204.0 1.6959922313 0
933682168.0 1.7253177165 0
933686136.0 1.7399804592 0
933690084.0 1.7204301357 0
933694040.0 1.7008798122 0
933697996.0 1.7106549739 0
933701956.0 1.7350928783 0
933705912.0 1.7399804592 0
933709872.0 1.7155425548 0
933713840.0 1.6911046504 0
933717796.0 1.7057673931 0
933721768.0 1.7302052974 0
933725728.0 1.7497556209 0
933729688.0 1.7302052974 0
933733648.0 1.7008798122 0
933737604.0 1.7057673931 0
933740548.0 1.7302052974 0
933745528.0 1.74486804 0
933749480.0 1.7253177165 0
933753444.0 1.6959922313 0
933757416.0 1.7106549739 0
933761376.0 1.7302052974 0
933765336.0 1.74486804 0
933769280.0 1.7302052974 0
933773232.0 1.7008798122 0
933777184.0 1.7008798122 0
933781144.0 1.7302052974 0
933785096.0 1.7497556209 0
933789052.0 1.7350928783 0
933793004.0 1.7057673931 0
933796964.0 1.7106549739 0
933800912.0 1.7253177165 0
933804880.0 1.74486804 0
933808832.0 1.7253177165 0
933812808.0 1.7008798122 0
933816756.0 1.6911046504 0
933820720.0 1.7155425548 0
933824684.0 1.7350928783 0
933828652.0 1.7204301357 0
933832604.0 1.6959922313 0
933836576.0 1.7106549739 0
933840536.0 1.7204301357 0
933844492.0 1.7350928783 0
933848456.0 1.7253177165 0
933852432.0 1.7008798122 0
933856388.0 1.6959922313 0
933860348.0 1.7204301357 0
933864312.0 1.7497556209 0
933868276.0 1.7546432018 0
933872248.0 1.74486804 0
933876200.0 1.7497556209 0
933880156.0 1.7888562679 0
933884124.0 1.8132943153 0
933888084.0 1.8035190582 0
933892028.0 1.7644183635 0
933896000.0 1.7497556209 0
933899956.0 1.7644183635 0
933903916.0 1.7790811061 0
933907876.0 1.7546432018 0
933911840.0 1.7106549739 0
933915808.0 1.6862169265 0
933919772.0 1.7008798122 0
933923720.0 1.7106549739 0
933927680.0 1.7008798122 0
933931636.0 1.6617790222 0
933935604.0 1.6520038604 0
933939560.0 1.6715541839 0
933943524.0 1.7057673931 0
933947484.0 1.6959922313 0
933951448.0 1.6862169265 0
933955412.0 1.6520038604 0
933959364.0 1.6764417648 0
933963336.0 1.7057673931 0
933967296.0 1.7106549739 0
933971252.0 1.6764417648 0
933975220.0 1.6813293457 0
933979188.0 1.6911046504 0
933983144.0 1.7302052974 0
933987096.0 1.7253177165 0
933991056.0 1.7008798122 0
933995004.0 1.6911046504 0
