29900940;1.8035190582
29912852;1.5982404708
29924764;1.7644183635
29936696;1.8279570579
29948608;1.7008798122
29960528;1.9208210945
29972444;1.6275659561
29984372;1.7888562679
29996288;1.7497556209
30008196;1.6275659561
30020108;1.8768328666
30032036;1.6275659561
30043956;1.8230694770
30055876;1.7350928783
30067800;1.9990224838
30079712;3.1867058277
30091640;2.9569892883
30103564;1.9208210945
30115468;1.2414467334
30127388;1.3147605657
30139300;1.6666666030
30151212;1.5249266624
30163124;1.7986314296
30175044;1.7057673931
30186976;1.7302052974
30198896;1.9257086753
30210804;1.7057673931
30222728;1.9941349029
30234652;1.8572825431
30246572;1.8328446388
30258500;2.0087976455
30270412;1.8132943153
30282332;2.0967741012
30294248;1.9257086753
30306160;1.9696969985
30318076;2.0821113586
30329996;1.8132943153
30341924;2.0625610351
30353844;1.8132943153
30365772;1.7888562679
30377692;1.7888562679
30389612;1.5493645668
30401548;1.7741935253
30413468;1.5591397285
30425396;1.6617790222
30437312;1.7253177165
30449236;1.5982404708
30461144;1.9159335136
30473072;1.7302052974
30484980;1.8132943153
30496912;1.8084066390
30508812;1.6764417648
30520744;1.9208210945
30532664;1.6520038604
30544564;1.7937438488
30556492;1.7839686870
30568404;1.6520038604
30580300;1.8914956092
30592220;1.6568914413
30604132;1.8328446388
30616052;1.7888562679
30627976;1.7155425548
30639896;1.9403715133
30651816;1.7497556209
30663732;2.0039100646
30675628;1.9159335136
30687556;1.8132943153
30699488;1.9941349029
30711404;1.6471162796
30723324;1.8328446388
30735240;1.7497556209
30747152;1.7497556209
30759080;1.9501466751
30770996;1.6666666030
30782920;1.9941349029
30794836;2.5806450843
30806740;3.4457478523
30818668;2.7223851680
30830596;1.3734115362
30842524;1.4320625305
30854444;1.4711632728
30866372;1.5738025665
30878284;1.7204301357
30890196;1.5347018241
30902116;1.8230694770
30914028;1.6813293457
30925960;1.7497556209
30937872;1.8621701240
30949780;1.6764417648
30961712;2.0039100646
30973616;1.8230694770
30985528;1.9061583518
30997444;2.0234603881
31009352;1.9257086753
31021264;2.2531769275
31033180;2.0576734542
31045100;2.1847507953
31057020;2.1749756336
31068944;1.9550342559
31080860;2.1309874057
31092780;1.8035190582
31104696;1.8866080284
31116604;1.8035190582
31128524;1.6422286987
31140456;1.9208210945
31152360;1.6520038604
31164260;1.8621701240
31176168;1.8377322196
31188096;1.7399804592
31200008;1.9892473220
31211924;1.7888562679
31223852;1.9843597412
31235776;1.8621701240
31247688;1.7497556209
31259608;1.9159335136
31271532;1.6324535369
31283460;1.7839686870
31295356;1.6373411178
31307276;1.5395894050
31319180;1.7057673931
31331092;1.4711632728
31343020;1.7057673931
31354940;1.5542521476
31366864;1.6080156326
31378776;1.7888562679
31390692;1.6129032135
31402624;1.8963831901
31414544;1.7106549739
31426460;1.6617790222
31438384;1.7302052974
31450288;1.4907135963
31462188;1.7350928783
31474108;1.5738025665
31486028;1.6764417648
31497952;1.7106549739
31509872;1.4565005302
31521780;2.1700880527
31533692;3.0742912292
31545612;3.0596284866
31557524;1.7741935253
31569448;1.1094819307
31581360;1.4858260154
31593268;1.4565005302
31605176;1.6715541839
31617104;1.7399804592
31629012;1.6177907943
31640932;1.9110459327
31652856;1.7008798122
31664768;1.8328446388
31676696;1.8621701240
31688608;1.7302052974
31700528;1.9990224838
31712444;1.8181818962
31724356;2.0332355499
31736272;2.0039100646
31748176;1.9305962562
31760084;2.1505377292
31772008;1.8475073814
31783924;2.0039100646
31795832;1.9061583518
31807748;1.7741935253
31819672;1.8621701240
31831588;1.5298142433
31843520;1.7448680400
31855420;1.6031280517
31867332;1.5591397285
31879260;1.7448680400
31891148;1.5004887580
31903056;1.7790811061
31914976;1.6715541839
31926900;1.7057673931
31938832;1.8279570579
31950740;1.5786901473
31962660;1.8328446388
31974588;1.6813293457
31986508;1.7057673931
31998436;1.8181818962
32010356;1.6031280517
32022268;1.8866080284
32034176;1.7057673931
32046100;1.7644183635
32058024;1.8426198005
32069936;1.6226783752
32081860;1.8914956092
32093780;1.6617790222
32105700;1.7644183635
32117624;1.8963831901
32129544;1.7008798122
32141456;1.9648094177
32153356;1.7644183635
32165284;1.9159335136
32177208;1.9403715133
32189124;1.7546432018
32201048;1.9843597412
32212972;1.7204301357
32224888;1.8719452857
32236812;1.8817204475
32248728;1.7448680400
32260636;2.0234603881
32272548;1.7888562679
32284472;1.9745845794
32296380;2.4633431434
32308300;3.3040077686
32320200;2.9325513839
32332116;1.5004887580
32344024;1.3391984701
32355940;1.4027370452
32367852;1.5151515007
32379764;1.7741935253
32391696;1.6080156326
32403612;1.8914956092
32415528;1.8475073814
32427448;1.8426198005
32439356;2.0967741012
32451268;1.8523949623
32463180;2.1065492630
32475104;1.9745845794
32487024;1.9599218368
32498948;2.1456501483
32510860;1.9403715133
32522788;2.1945259571
32534712;1.9696969985
32546624;1.9501466751
32558548;2.0821113586
32570472;1.8279570579
32582372;2.0478982925
32594284;1.7693059444
32606200;1.7448680400
32618108;1.7986314296
32630028;1.5738025665
32641944;1.8475073814
32653860;1.6568914413
32665780;1.7595307826
32677692;1.8523949623
32689620;1.7057673931
32701540;2.0039100646
32713436;1.8035190582
32725344;1.9061583518
32737268;1.9501466751
32749180;1.7839686870
32761096;1.9696969985
32773008;1.7155425548
32784936;1.8719452857
32796856;1.8719452857
32808776;1.7008798122
32820688;1.9159335136
32832612;1.6764417648
32844536;1.8426198005
32856444;1.7986314296
32868364;1.6813293457
32880284;1.9257086753
32892188;1.6911046504
32904104;1.9354838371
32916024;1.9012707710
32927932;1.8181818962
32939856;1.9990224838
32951768;1.7253177165
32963696;1.9208210945
32975604;1.6959922313
32987532;1.6129032135
32999468;1.7986314296
33011380;1.5102639198
33023300;1.6617790222
33035212;1.5102639198
33047132;2.0869989395
33059044;3.2502443790
33070948;2.5122189521
33082868;1.5591397285
33094792;1.1436949968
33106712;1.3685239553
33118636;1.6617790222
33130556;1.5444769859
33142468;1.8768328666
33154384;1.7448680400
33166292;1.8279570579
33178200;1.9550342559
33190112;1.7399804592
33202020;2.0087976455
33213936;1.8084066390
33225840;1.9208210945
33237752;1.9843597412
33249676;1.7937438488
33261612;1.9990224838
33273524;1.7204301357
33285444;1.8768328666
33297360;1.9501466751
33309272;1.8084066390
33321172;2.0478982925
33333084;1.7644183635
33345004;1.8523949623
33356932;1.8035190582
33368848;1.6080156326
33380768;1.8426198005
33392684;1.5982404708
33404592;1.7790811061
33416512;1.7204301357
33428420;1.6324535369
33440336;1.9159335136
33452252;1.6617790222
33464176;1.8621701240
33476084;1.7986314296
33488008;1.7008798122
33499912;1.9061583518
33511828;1.6617790222
33523756;1.8866080284
33535660;1.7546432018
33547580;1.6911046504
33559504;1.8426198005
33571416;1.6080156326
33583332;1.8719452857
33595244;1.7204301357
33607156;1.7057673931
33619076;1.8963831901
33630988;1.6568914413
33642912;1.9452590942
33654832;1.7888562679
33666748;1.8132943153
33678680;1.9452590942
33690596;1.7693059444
33702516;2.0576734542
33714432;1.8279570579
33726332;1.8035190582
33738240;1.8621701240
33750156;1.6568914413
33762080;1.9305962562
33774000;1.7155425548
33785924;1.7986314296
33797836;1.8817204475
33809748;1.6422286987
33821668;2.0821113586
33833588;2.6979472637
33845516;3.4506354331
33857420;2.3802542686
33869332;1.2512218952
33881252;1.3929618644
33893172;1.3489736318
33905092;1.5738025665
33917012;1.6275659561
33928932;1.5395894050
33940836;1.8035190582
33952748;1.5591397285
33964680;1.7497556209
33976596;1.7595307826
33988512;1.6862169265
