sysTime timestamp ecg beat ibi 
0 1216683892.000000 1.818182 0 0.000000 
0 1216687904.000000 1.749756 0 0.000000 
0 1216691904.000000 1.730205 0 0.000000 
0 1216695896.000000 1.749756 0 0.000000 
0 1216699892.000000 1.759531 0 0.000000 
0 1216703896.000000 1.671554 0 0.000000 
0 1216707900.000000 1.598240 0 0.000000 
0 1216711892.000000 1.583578 0 0.000000 
0 1216715896.000000 1.612903 0 0.000000 
0 1216719900.000000 1.617791 0 0.000000 
0 1216723892.000000 1.554252 0 0.000000 
0 1216727900.000000 1.505376 0 0.000000 
0 1216731904.000000 1.495601 0 0.000000 
0 1216735908.000000 1.534702 0 0.000000 
0 1216739908.000000 1.559140 0 0.000000 
0 1216743916.000000 1.515152 0 0.000000 
0 1216747916.000000 1.471163 0 0.000000 
0 1216751928.000000 1.480938 0 0.000000 
0 1216755924.000000 1.529814 0 0.000000 
0 1216759932.000000 1.559140 0 0.000000 
0 1216763940.000000 1.515152 0 0.000000 
0 1216767936.000000 1.485826 0 0.000000 
0 1216771936.000000 1.490714 0 0.000000 
0 1216775932.000000 1.554252 0 0.000000 
0 1216779940.000000 1.598240 0 0.000000 
0 1216783932.000000 1.564027 0 0.000000 
0 1216787924.000000 1.534702 0 0.000000 
0 1216791924.000000 1.564027 0 0.000000 
0 1216795924.000000 1.632454 0 0.000000 
0 1216799932.000000 1.676442 0 0.000000 
0 1216803932.000000 1.647116 0 0.000000 
0 1216806916.000000 1.612903 0 0.000000 
0 1216811940.000000 1.637341 0 0.000000 
0 1216815956.000000 1.700880 0 0.000000 
0 1216819944.000000 1.739980 0 0.000000 
0 1216823940.000000 1.720430 0 0.000000 
0 1216827940.000000 1.666667 0 0.000000 
0 1216831940.000000 1.681329 0 0.000000 
0 1216835956.000000 1.739980 0 0.000000 
0 1216839956.000000 1.774194 0 0.000000 
0 1216843964.000000 1.725318 0 0.000000 
0 1216847972.000000 1.686217 0 0.000000 
0 1216851980.000000 1.700880 0 0.000000 
0 1216855972.000000 1.754643 0 0.000000 
0 1216859972.000000 1.764418 0 0.000000 
0 1216863980.000000 1.715543 0 0.000000 
0 1216867988.000000 1.671554 0 0.000000 
0 1216871996.000000 1.691105 0 0.000000 
0 1216875988.000000 1.754643 0 0.000000 
0 1216879988.000000 1.788856 0 0.000000 
